Count,roc_auc_train_H_PWM,roc_auc_train_H_PWM_di,roc_auc_test_H_PWM,roc_auc_test_H_PWM_di,roc_auc_test_M_PWM,roc_auc_test_M_PWM_di,roc_auc_train_H,mean_auc_train_H,median_auc_train_H,std_auc_train_H,roc_auc_test_H,mean_auc_test_H,median_auc_test_H,std_auc_test_H,roc_auc_test_M,mean_auc_test_M,median_auc_test_M,std_auc_test_M,pr_auc_train_H,mean_pr_auc_train_H,median_pr_auc_train_H,std_pr_auc_train_H,pr_auc_test_H,mean_pr_auc_test_H,median_pr_auc_test_H,std_pr_auc_test_H,pr_auc_test_M,mean_pr_auc_test_M,median_pr_auc_test_M,std_pr_auc_test_M,pr_auc_train_H_PWM,pr_auc_train_H_PWM_di,pr_auc_test_H_PWM,pr_auc_test_H_PWM_di,pr_auc_test_M_PWM,pr_auc_test_M_PWM_di,TF_name,Model,PWM,PR_delta_M,ROC_delta_M,dLR
8,0.6809435029207653,0.0,0.687479841977262,0.0,0.7282022727213027,0.0,0.6969722251744783,0.0,0.0,0.0,0.7056857961573387,0.0,0.0,0.0,0.7813693986429868,0.0,0.0,0.0,0.1304043219834437,0.0,0.0,0.0,0.1200222932886532,0.0,0.0,0.0,0.4466153376729025,0.0,0.0,0.0,0.0682593873164814,0.0,0.0815978442639417,0.0,0.2929861907304893,0.0,ZNF699,RandomForestClassifier,8,0.1536291469424132,0.053167125921684155,0.053167125921684155
16,0.6809435029207653,0.0,0.687479841977262,0.0,0.7282022727213027,0.0,0.7029771776661169,0.0,0.0,0.0,0.7101194971205174,0.0,0.0,0.0,0.7753625006238688,0.0,0.0,0.0,0.1338851985326225,0.0,0.0,0.0,0.1268035167162311,0.0,0.0,0.0,0.4606306813767113,0.0,0.0,0.0,0.0682593873164814,0.0,0.0815978442639417,0.0,0.2929861907304893,0.0,ZNF699,RandomForestClassifier,16,0.167644490646222,0.04716022790256613,0.04716022790256613
all,0.6809435029207653,0.0,0.687479841977262,0.0,0.7282022727213027,0.0,0.720498261285163,0.0,0.0,0.0,0.7319887244730422,0.0,0.0,0.0,0.752565059668128,0.0,0.0,0.0,0.138802664419197,0.0,0.0,0.0,0.1291721102759848,0.0,0.0,0.0,0.4627558513116883,0.0,0.0,0.0,0.0682593873164814,0.0,0.0815978442639417,0.0,0.2929861907304893,0.0,ZNF699,RandomForestClassifier,all,0.16976966058119897,0.024362786946825365,0.024362786946825365
2,0.7757253540360732,0.0,0.7772476169912795,0.0,0.9516270814938236,0.0,0.7862738302077064,0.0,0.0,0.0,0.7870134972066861,0.0,0.0,0.0,0.9571592182401664,0.0,0.0,0.0,0.1031213492465617,0.0,0.0,0.0,0.1031458169708879,0.0,0.0,0.0,0.3585502064821169,0.0,0.0,0.0,0.0970406630808909,0.0,0.0999467307273523,0.0,0.3402872709926249,0.0,TIGD3,RandomForestClassifier,2,0.018262935489491983,-0.0022492521973268564,-0.0022492521973268564
4,0.7767416824245272,0.0,0.7776793661472415,0.0,0.9594084704374932,0.0,0.7935470419787003,0.0,0.0,0.0,0.7928912838169285,0.0,0.0,0.0,0.9634370237817778,0.0,0.0,0.0,0.1187578966605039,0.0,0.0,0.0,0.1181494514171252,0.0,0.0,0.0,0.4440512210350676,0.0,0.0,0.0,0.0970406630808909,0.0,0.0999467307273523,0.0,0.3402872709926249,0.0,TIGD3,RandomForestClassifier,4,0.10376395004244271,0.004028553344284536,0.004028553344284536
8,0.7767416824245272,0.0,0.7776793661472415,0.0,0.9594084704374932,0.0,0.7954925315999942,0.0,0.0,0.0,0.7950504714861666,0.0,0.0,0.0,0.964909707624422,0.0,0.0,0.0,0.1209046734330438,0.0,0.0,0.0,0.1200364294926604,0.0,0.0,0.0,0.4529059258967164,0.0,0.0,0.0,0.0970406630808909,0.0,0.0999467307273523,0.0,0.3402872709926249,0.0,TIGD3,RandomForestClassifier,8,0.11261865490409151,0.005501237186928742,0.005501237186928742
16,0.7767416824245272,0.0,0.7776793661472415,0.0,0.9594084704374932,0.0,0.7953383828790431,0.0,0.0,0.0,0.7946646587546065,0.0,0.0,0.0,0.9648610311189,0.0,0.0,0.0,0.1214469112870195,0.0,0.0,0.0,0.1204914031973824,0.0,0.0,0.0,0.4514920427480275,0.0,0.0,0.0,0.0970406630808909,0.0,0.0999467307273523,0.0,0.3402872709926249,0.0,TIGD3,RandomForestClassifier,16,0.11120477175540261,0.0054525606814067595,0.0054525606814067595
all,0.7767416824245272,0.0,0.7776793661472415,0.0,0.9594084704374932,0.0,0.7943109722157832,0.0,0.0,0.0,0.7935720011887609,0.0,0.0,0.0,0.9644445159549913,0.0,0.0,0.0,0.1212776539707563,0.0,0.0,0.0,0.1202898917747442,0.0,0.0,0.0,0.4465122081440367,0.0,0.0,0.0,0.0970406630808909,0.0,0.0999467307273523,0.0,0.3402872709926249,0.0,TIGD3,RandomForestClassifier,all,0.10622493715141179,0.005036045517498033,0.005036045517498033
2,0.7395997765346456,0.0,0.7412560412039934,0.0,0.8502477650112586,0.0,0.7463139170096953,0.0,0.0,0.0,0.7470423042923434,0.0,0.0,0.0,0.8789600187074584,0.0,0.0,0.0,0.1181603082795654,0.0,0.0,0.0,0.1228315563861827,0.0,0.0,0.0,0.4096452477162045,0.0,0.0,0.0,0.0835842847277901,0.0,0.0968738892984774,0.0,0.2886565779245769,0.0,ZNF347,RandomForestClassifier,2,0.12098866979162759,0.028712253696199785,0.028712253696199785
4,0.7395997765346456,0.0,0.7412560412039934,0.0,0.8502477650112586,0.0,0.74783484700654,0.0,0.0,0.0,0.7474973631085394,0.0,0.0,0.0,0.8857045853057562,0.0,0.0,0.0,0.1289652026174,0.0,0.0,0.0,0.129745366233288,0.0,0.0,0.0,0.4280662030372061,0.0,0.0,0.0,0.0835842847277901,0.0,0.0968738892984774,0.0,0.2886565779245769,0.0,ZNF347,RandomForestClassifier,4,0.13940962511262922,0.03545682029449759,0.03545682029449759
8,0.7395997765346456,0.0,0.7412560412039934,0.0,0.8502477650112586,0.0,0.755475491488533,0.0,0.0,0.0,0.7549241975318415,0.0,0.0,0.0,0.8928917875698703,0.0,0.0,0.0,0.1408992396819864,0.0,0.0,0.0,0.1378527367229104,0.0,0.0,0.0,0.4393491021744587,0.0,0.0,0.0,0.0835842847277901,0.0,0.0968738892984774,0.0,0.2886565779245769,0.0,ZNF347,RandomForestClassifier,8,0.15069252424988183,0.04264402255861166,0.04264402255861166
16,0.7395997765346456,0.0,0.7412560412039934,0.0,0.8502477650112586,0.0,0.7685309624896108,0.0,0.0,0.0,0.7664492995790326,0.0,0.0,0.0,0.9024132335272476,0.0,0.0,0.0,0.1520356330398098,0.0,0.0,0.0,0.1472235575420905,0.0,0.0,0.0,0.4644826794676832,0.0,0.0,0.0,0.0835842847277901,0.0,0.0968738892984774,0.0,0.2886565779245769,0.0,ZNF347,RandomForestClassifier,16,0.1758261015431063,0.05216546851598891,0.05216546851598891
all,0.7395997765346456,0.0,0.7412560412039934,0.0,0.8502477650112586,0.0,0.7659468939807804,0.0,0.0,0.0,0.7625811415526259,0.0,0.0,0.0,0.9153842677735692,0.0,0.0,0.0,0.1507045949722703,0.0,0.0,0.0,0.1479123547032221,0.0,0.0,0.0,0.4776582263831406,0.0,0.0,0.0,0.0835842847277901,0.0,0.0968738892984774,0.0,0.2886565779245769,0.0,ZNF347,RandomForestClassifier,all,0.1890016484585637,0.06513650276231053,0.06513650276231053
2,0.7679163811439925,0.0,0.7685324322815031,0.0,0.5863401256248192,0.0,0.7775331141239884,0.0,0.0,0.0,0.7661407686364329,0.0,0.0,0.0,0.5988739536996732,0.0,0.0,0.0,0.3908010027555103,0.0,0.0,0.0,0.3885590853859341,0.0,0.0,0.0,0.156219504956383,0.0,0.0,0.0,0.3635058408831199,0.0,0.37986906217221,0.0,0.1441790757897818,0.0,ZNF836,RandomForestClassifier,2,0.012040429166601196,-0.04680315541399582,-0.04680315541399582
4,0.7679163811439925,0.0,0.7685324322815031,0.0,0.5863401256248192,0.0,0.7839220765831368,0.0,0.0,0.0,0.7730733973937978,0.0,0.0,0.0,0.6197096507121289,0.0,0.0,0.0,0.3953285336305578,0.0,0.0,0.0,0.390231214983217,0.0,0.0,0.0,0.1558495956701008,0.0,0.0,0.0,0.3635058408831199,0.0,0.37986906217221,0.0,0.1441790757897818,0.0,ZNF836,RandomForestClassifier,4,0.011670519880318975,-0.025967458401540133,-0.025967458401540133
8,0.8154278265743785,0.0,0.8249131091138425,0.0,0.645677109113669,0.0,0.8174942980546421,0.0,0.0,0.0,0.8226518552077245,0.0,0.0,0.0,0.6389068010774437,0.0,0.0,0.0,0.427644471918564,0.0,0.0,0.0,0.4239360475391304,0.0,0.0,0.0,0.1783753900703427,0.0,0.0,0.0,0.3635058408831199,0.0,0.37986906217221,0.0,0.1441790757897818,0.0,ZNF836,RandomForestClassifier,8,0.034196314280560886,-0.006770308036225359,-0.006770308036225359
16,0.8154278265743785,0.0,0.8249131091138425,0.0,0.645677109113669,0.0,0.8119191607985627,0.0,0.0,0.0,0.816041682561181,0.0,0.0,0.0,0.7240119326791233,0.0,0.0,0.0,0.4463068620438863,0.0,0.0,0.0,0.4436497483384784,0.0,0.0,0.0,0.2385552213470679,0.0,0.0,0.0,0.3635058408831199,0.0,0.37986906217221,0.0,0.1441790757897818,0.0,ZNF836,RandomForestClassifier,16,0.09437614555728607,0.07833482356545429,0.07833482356545429
all,0.8154278265743785,0.0,0.8249131091138425,0.0,0.645677109113669,0.0,0.8211621338378151,0.0,0.0,0.0,0.8224992141227709,0.0,0.0,0.0,0.7276413101436895,0.0,0.0,0.0,0.4472775409079123,0.0,0.0,0.0,0.4449719395035902,0.0,0.0,0.0,0.2515820886555843,0.0,0.0,0.0,0.3635058408831199,0.0,0.37986906217221,0.0,0.1441790757897818,0.0,ZNF836,RandomForestClassifier,all,0.10740301286580248,0.08196420103002044,0.08196420103002044
2,0.8526124788869962,0.0,0.851685103006027,0.0,0.7344296244632783,0.0,0.8794005827004368,0.0,0.0,0.0,0.878057808836944,0.0,0.0,0.0,0.7304904424833819,0.0,0.0,0.0,0.2711205490625663,0.0,0.0,0.0,0.2822430589620146,0.0,0.0,0.0,0.0585750281527798,0.0,0.0,0.0,0.1474950849390705,0.0,0.1595583771239503,0.0,0.0620629147738114,0.0,ZNF800,RandomForestClassifier,2,-0.0034878866210316037,-0.0039391819798964,-0.0039391819798964
4,0.8526124788869962,0.0,0.851685103006027,0.0,0.7344296244632783,0.0,0.8827365819067369,0.0,0.0,0.0,0.8814171081858211,0.0,0.0,0.0,0.7287801781831151,0.0,0.0,0.0,0.3109526434122518,0.0,0.0,0.0,0.3246583712894423,0.0,0.0,0.0,0.0599862758897295,0.0,0.0,0.0,0.1474950849390705,0.0,0.1595583771239503,0.0,0.0620629147738114,0.0,ZNF800,RandomForestClassifier,4,-0.0020766388840819036,-0.005649446280163173,-0.005649446280163173
8,0.8526124788869962,0.0,0.851685103006027,0.0,0.7344296244632783,0.0,0.8899678716076541,0.0,0.0,0.0,0.8869425307303215,0.0,0.0,0.0,0.7314423662562827,0.0,0.0,0.0,0.3351782285073605,0.0,0.0,0.0,0.350388233428942,0.0,0.0,0.0,0.0685999982956566,0.0,0.0,0.0,0.1474950849390705,0.0,0.1595583771239503,0.0,0.0620629147738114,0.0,ZNF800,RandomForestClassifier,8,0.006537083521845205,-0.0029872582069956355,-0.0029872582069956355
16,0.8526124788869962,0.0,0.851685103006027,0.0,0.7344296244632783,0.0,0.8920726027737275,0.0,0.0,0.0,0.8907361090024339,0.0,0.0,0.0,0.7476573094628421,0.0,0.0,0.0,0.3448689358144308,0.0,0.0,0.0,0.3605321419383661,0.0,0.0,0.0,0.0770613956060052,0.0,0.0,0.0,0.1474950849390705,0.0,0.1595583771239503,0.0,0.0620629147738114,0.0,ZNF800,RandomForestClassifier,16,0.014998480832193795,0.013227684999563838,0.013227684999563838
all,0.8526124788869962,0.0,0.851685103006027,0.0,0.7344296244632783,0.0,0.8939238085728635,0.0,0.0,0.0,0.8926144862904621,0.0,0.0,0.0,0.7552131768257608,0.0,0.0,0.0,0.3474326986038722,0.0,0.0,0.0,0.3634513882349551,0.0,0.0,0.0,0.0795871103913616,0.0,0.0,0.0,0.1474950849390705,0.0,0.1595583771239503,0.0,0.0620629147738114,0.0,ZNF800,RandomForestClassifier,all,0.017524195617550198,0.020783552362482527,0.020783552362482527
2,0.7756296337810733,0.0,0.7623364003283095,0.0,0.7681644288795967,0.0,0.7883239499224719,0.0,0.0,0.0,0.7724472381911585,0.0,0.0,0.0,0.7852889235248499,0.0,0.0,0.0,0.2018949091734221,0.0,0.0,0.0,0.1837399952955658,0.0,0.0,0.0,0.0635588216554875,0.0,0.0,0.0,0.1112945933458965,0.0,0.1003952539332857,0.0,0.0680972685979075,0.0,MYPOP,RandomForestClassifier,2,-0.004538446942420005,-0.14900051749820653,-0.14900051749820653
4,0.7826036259140222,0.0,0.7680808156986877,0.0,0.8245035203578356,0.0,0.808761941465255,0.0,0.0,0.0,0.7947894940436677,0.0,0.0,0.0,0.8141043362945385,0.0,0.0,0.0,0.2350609793440373,0.0,0.0,0.0,0.2176192697659134,0.0,0.0,0.0,0.0602632956185356,0.0,0.0,0.0,0.1112945933458965,0.0,0.1003952539332857,0.0,0.0680972685979075,0.0,MYPOP,RandomForestClassifier,4,-0.007833972979371905,-0.12018510472851796,-0.12018510472851796
8,0.7826036259140222,0.0,0.7680808156986877,0.0,0.8245035203578356,0.0,0.8166360614111936,0.0,0.0,0.0,0.8012938818151198,0.0,0.0,0.0,0.824286386994832,0.0,0.0,0.0,0.2453908884573566,0.0,0.0,0.0,0.2279353231165088,0.0,0.0,0.0,0.0685152761773828,0.0,0.0,0.0,0.1112945933458965,0.0,0.1003952539332857,0.0,0.0680972685979075,0.0,MYPOP,RandomForestClassifier,8,0.0004180075794752991,-0.11000305402822441,-0.11000305402822441
16,0.7827852273036863,0.0,0.7763519780254996,0.0,0.9332308432252364,0.0,0.8520731653463045,0.0,0.0,0.0,0.8376194953058935,0.0,0.0,0.0,0.8507968932670849,0.0,0.0,0.0,0.2490650809894311,0.0,0.0,0.0,0.2313301406056824,0.0,0.0,0.0,0.0826994968675696,0.0,0.0,0.0,0.1112945933458965,0.0,0.1003952539332857,0.0,0.0680972685979075,0.0,MYPOP,RandomForestClassifier,16,0.014602228269662093,-0.08349254775597159,-0.08349254775597159
all,0.7834506186427123,0.0,0.7764910729507634,0.0,0.9342894410230564,0.0,0.8532525018777943,0.0,0.0,0.0,0.8387398883616898,0.0,0.0,0.0,0.8583342909714108,0.0,0.0,0.0,0.2469468018509348,0.0,0.0,0.0,0.2290923596031485,0.0,0.0,0.0,0.091252778728324,0.0,0.0,0.0,0.1112945933458965,0.0,0.1003952539332857,0.0,0.0680972685979075,0.0,MYPOP,RandomForestClassifier,all,0.0231555101304165,-0.07595515005164566,-0.07595515005164566
2,0.7009091048993827,0.0,0.6970707179530343,0.0,0.5486824026748469,0.0,0.7697722091947345,0.0,0.0,0.0,0.7017543472771652,0.0,0.0,0.0,0.5663665669391792,0.0,0.0,0.0,0.1037225900003857,0.0,0.0,0.0,0.0399354352460927,0.0,0.0,0.0,0.0132224748159878,0.0,0.0,0.0,0.0418732802303773,0.0,0.0352893950603427,0.0,0.0126189819272062,0.0,ZNF292,RandomForestClassifier,2,0.0006034928887815993,0.01768416426433228,0.01768416426433228
4,0.7009091048993827,0.0,0.6970707179530343,0.0,0.5486824026748469,0.0,0.7935305506876141,0.0,0.0,0.0,0.7310454338860365,0.0,0.0,0.0,0.5621860250768986,0.0,0.0,0.0,0.1324243444925,0.0,0.0,0.0,0.0483159798837344,0.0,0.0,0.0,0.0134553102060463,0.0,0.0,0.0,0.0418732802303773,0.0,0.0352893950603427,0.0,0.0126189819272062,0.0,ZNF292,RandomForestClassifier,4,0.0008363282788400993,0.013503622402051718,0.013503622402051718
8,0.7009091048993827,0.0,0.6970707179530343,0.0,0.5486824026748469,0.0,0.8029907413997742,0.0,0.0,0.0,0.7366005218415959,0.0,0.0,0.0,0.577169913464724,0.0,0.0,0.0,0.1516737979375531,0.0,0.0,0.0,0.0531158604120103,0.0,0.0,0.0,0.0164361394831955,0.0,0.0,0.0,0.0418732802303773,0.0,0.0352893950603427,0.0,0.0126189819272062,0.0,ZNF292,RandomForestClassifier,8,0.0038171575559892996,0.028487510789877102,0.028487510789877102
16,0.7009091048993827,0.0,0.6970707179530343,0.0,0.5486824026748469,0.0,0.8220515022862759,0.0,0.0,0.0,0.7340977190472183,0.0,0.0,0.0,0.6435192133239054,0.0,0.0,0.0,0.1724175549621173,0.0,0.0,0.0,0.0530239127309835,0.0,0.0,0.0,0.0236819805759872,0.0,0.0,0.0,0.0418732802303773,0.0,0.0352893950603427,0.0,0.0126189819272062,0.0,ZNF292,RandomForestClassifier,16,0.011062998648781,0.09483681064905847,0.09483681064905847
all,0.7009091048993827,0.0,0.6970707179530343,0.0,0.5486824026748469,0.0,0.841724411887481,0.0,0.0,0.0,0.7436474370844205,0.0,0.0,0.0,0.6842080827461517,0.0,0.0,0.0,0.1760390194456436,0.0,0.0,0.0,0.055619030846904,0.0,0.0,0.0,0.0274937106162162,0.0,0.0,0.0,0.0418732802303773,0.0,0.0352893950603427,0.0,0.0126189819272062,0.0,ZNF292,RandomForestClassifier,all,0.01487472868901,0.13552568007130483,0.13552568007130483
2,0.757104507742292,0.0,0.7578508606971778,0.0,0.9381168731249064,0.0,0.7862402206898386,0.0,0.0,0.0,0.7699622803121803,0.0,0.0,0.0,0.9238840549064418,0.0,0.0,0.0,0.0471215856168864,0.0,0.0,0.0,0.0397845725783027,0.0,0.0,0.0,0.1196636056060398,0.0,0.0,0.0,0.0354216412120902,0.0,0.0335157907709824,0.0,0.1131349572159646,0.0,LEUTX,RandomForestClassifier,2,0.006528648390075192,-0.014232818218464671,-0.014232818218464671
4,0.757104507742292,0.0,0.7578508606971778,0.0,0.9381168731249064,0.0,0.7909410592572516,0.0,0.0,0.0,0.7745941118502094,0.0,0.0,0.0,0.9315858990412218,0.0,0.0,0.0,0.0545024902872408,0.0,0.0,0.0,0.040606802432698,0.0,0.0,0.0,0.1343999959707585,0.0,0.0,0.0,0.0354216412120902,0.0,0.0335157907709824,0.0,0.1131349572159646,0.0,LEUTX,RandomForestClassifier,4,0.021265038754793894,-0.0065309740836846375,-0.0065309740836846375
8,0.757104507742292,0.0,0.7578508606971778,0.0,0.9381168731249064,0.0,0.7930974985929683,0.0,0.0,0.0,0.77602122026058,0.0,0.0,0.0,0.9314254285112904,0.0,0.0,0.0,0.0665172913834089,0.0,0.0,0.0,0.042331261074332,0.0,0.0,0.0,0.1314279815782162,0.0,0.0,0.0,0.0354216412120902,0.0,0.0335157907709824,0.0,0.1131349572159646,0.0,LEUTX,RandomForestClassifier,8,0.018293024362251595,-0.006691444613616038,-0.006691444613616038
16,0.757104507742292,0.0,0.7578508606971778,0.0,0.9381168731249064,0.0,0.8002244479527346,0.0,0.0,0.0,0.7823527744045835,0.0,0.0,0.0,0.9331712463468458,0.0,0.0,0.0,0.0642253004180664,0.0,0.0,0.0,0.04421937071828,0.0,0.0,0.0,0.1354969762628512,0.0,0.0,0.0,0.0354216412120902,0.0,0.0335157907709824,0.0,0.1131349572159646,0.0,LEUTX,RandomForestClassifier,16,0.022362019046886603,-0.004945626778060652,-0.004945626778060652
all,0.757104507742292,0.0,0.7578508606971778,0.0,0.9381168731249064,0.0,0.7992815749055165,0.0,0.0,0.0,0.7845017156858729,0.0,0.0,0.0,0.9329901096434792,0.0,0.0,0.0,0.0616595710978523,0.0,0.0,0.0,0.0454226823328226,0.0,0.0,0.0,0.1366364767617078,0.0,0.0,0.0,0.0354216412120902,0.0,0.0335157907709824,0.0,0.1131349572159646,0.0,LEUTX,RandomForestClassifier,all,0.023501519545743185,-0.005126763481427266,-0.005126763481427266
2,0.7537050378134861,0.0,0.7603802300868114,0.0,0.7429386842128173,0.0,0.7638007195580452,0.0,0.0,0.0,0.766008195021431,0.0,0.0,0.0,0.7534533978933461,0.0,0.0,0.0,0.081209837246175,0.0,0.0,0.0,0.0836516487893275,0.0,0.0,0.0,0.157015401869607,0.0,0.0,0.0,0.0566343547145813,0.0,0.0682289185887047,0.0,0.1703563154552823,0.0,ZNF510,RandomForestClassifier,2,-0.013340913585675296,0.010514713680528809,0.010514713680528809
4,0.7537050378134861,0.0,0.7603802300868114,0.0,0.7429386842128173,0.0,0.7674665828433945,0.0,0.0,0.0,0.7682785838692975,0.0,0.0,0.0,0.7593341322527947,0.0,0.0,0.0,0.0884617809885598,0.0,0.0,0.0,0.0868608069904649,0.0,0.0,0.0,0.1628361993247704,0.0,0.0,0.0,0.0566343547145813,0.0,0.0682289185887047,0.0,0.1703563154552823,0.0,ZNF510,RandomForestClassifier,4,-0.0075201161305119,0.01639544803997739,0.01639544803997739
8,0.7537050378134861,0.0,0.7603802300868114,0.0,0.7429386842128173,0.0,0.7852625751845832,0.0,0.0,0.0,0.7870426138738674,0.0,0.0,0.0,0.7805230281153013,0.0,0.0,0.0,0.0992263214416482,0.0,0.0,0.0,0.0997602382446117,0.0,0.0,0.0,0.1955160178807108,0.0,0.0,0.0,0.0566343547145813,0.0,0.0682289185887047,0.0,0.1703563154552823,0.0,ZNF510,RandomForestClassifier,8,0.025159702425428504,0.037584343902483996,0.037584343902483996
16,0.7537050378134861,0.0,0.7603802300868114,0.0,0.7429386842128173,0.0,0.799736747452259,0.0,0.0,0.0,0.8017643731346628,0.0,0.0,0.0,0.7943413584939374,0.0,0.0,0.0,0.1156563304490542,0.0,0.0,0.0,0.114246892062847,0.0,0.0,0.0,0.2231457354249912,0.0,0.0,0.0,0.0566343547145813,0.0,0.0682289185887047,0.0,0.1703563154552823,0.0,ZNF510,RandomForestClassifier,16,0.0527894199697089,0.05140267428112011,0.05140267428112011
all,0.7537050378134861,0.0,0.7603802300868114,0.0,0.7429386842128173,0.0,0.799737793999151,0.0,0.0,0.0,0.8009627525054702,0.0,0.0,0.0,0.7953103722041605,0.0,0.0,0.0,0.1177679817409871,0.0,0.0,0.0,0.1125224965338595,0.0,0.0,0.0,0.2252188718845885,0.0,0.0,0.0,0.0566343547145813,0.0,0.0682289185887047,0.0,0.1703563154552823,0.0,ZNF510,RandomForestClassifier,all,0.05486255642930621,0.052371687991343174,0.052371687991343174
2,0.7786542787076034,0.0,0.773856005501101,0.0,0.6384128132410302,0.0,0.819824364789523,0.0,0.0,0.0,0.8139215131188734,0.0,0.0,0.0,0.6638258538892395,0.0,0.0,0.0,0.0819752271341183,0.0,0.0,0.0,0.0732761869259429,0.0,0.0,0.0,0.2714666250545552,0.0,0.0,0.0,0.0604200790585616,0.0,0.0586564816479965,0.0,0.1375392208815863,0.0,TIGD4,RandomForestClassifier,2,0.13392740417296892,0.025413040648209373,0.025413040648209373
4,0.7786542787076034,0.0,0.773856005501101,0.0,0.6384128132410302,0.0,0.8233308944169979,0.0,0.0,0.0,0.8167824178175694,0.0,0.0,0.0,0.6584438839827895,0.0,0.0,0.0,0.0935326972074337,0.0,0.0,0.0,0.082750834563726,0.0,0.0,0.0,0.2979414538761519,0.0,0.0,0.0,0.0604200790585616,0.0,0.0586564816479965,0.0,0.1375392208815863,0.0,TIGD4,RandomForestClassifier,4,0.1604022329945656,0.02003107074175936,0.02003107074175936
8,0.7786542787076034,0.0,0.773856005501101,0.0,0.6384128132410302,0.0,0.8250876896323499,0.0,0.0,0.0,0.8185564205068171,0.0,0.0,0.0,0.6550393842868231,0.0,0.0,0.0,0.0952826094646862,0.0,0.0,0.0,0.0845184321472865,0.0,0.0,0.0,0.3053811752809128,0.0,0.0,0.0,0.0604200790585616,0.0,0.0586564816479965,0.0,0.1375392208815863,0.0,TIGD4,RandomForestClassifier,8,0.1678419543993265,0.016626571045792904,0.016626571045792904
16,0.7786542787076034,0.0,0.773856005501101,0.0,0.6384128132410302,0.0,0.8310607206965653,0.0,0.0,0.0,0.8240191076808941,0.0,0.0,0.0,0.656542867077208,0.0,0.0,0.0,0.0976752551120071,0.0,0.0,0.0,0.087297909107884,0.0,0.0,0.0,0.303553650863642,0.0,0.0,0.0,0.0604200790585616,0.0,0.0586564816479965,0.0,0.1375392208815863,0.0,TIGD4,RandomForestClassifier,16,0.1660144299820557,0.01813005383617783,0.01813005383617783
all,0.7786542787076034,0.0,0.773856005501101,0.0,0.6384128132410302,0.0,0.8319475615188326,0.0,0.0,0.0,0.8251801518122971,0.0,0.0,0.0,0.6452169019561961,0.0,0.0,0.0,0.0968550025757092,0.0,0.0,0.0,0.0868164324298873,0.0,0.0,0.0,0.3043425957581496,0.0,0.0,0.0,0.0604200790585616,0.0,0.0586564816479965,0.0,0.1375392208815863,0.0,TIGD4,RandomForestClassifier,all,0.1668033748765633,0.006804088715165912,0.006804088715165912
2,0.856220826569668,0.0,0.852626146109964,0.0,0.9800778865365738,0.0,0.8591026448364323,0.0,0.0,0.0,0.8537369992496945,0.0,0.0,0.0,0.9819114305804052,0.0,0.0,0.0,0.383134209376088,0.0,0.0,0.0,0.3578402519392776,0.0,0.0,0.0,0.449537743171831,0.0,0.0,0.0,0.3692659839892641,0.0,0.353077986456325,0.0,0.4409171397899222,0.0,ZNF646,RandomForestClassifier,2,0.008620603381908787,0.022516482498033175,0.022516482498033175
4,0.856220826569668,0.0,0.852626146109964,0.0,0.9800778865365738,0.0,0.8621187176957699,0.0,0.0,0.0,0.8569048064941021,0.0,0.0,0.0,0.985982227741383,0.0,0.0,0.0,0.3996436748256263,0.0,0.0,0.0,0.3736386870155705,0.0,0.0,0.0,0.4789768047909166,0.0,0.0,0.0,0.3692659839892641,0.0,0.353077986456325,0.0,0.4409171397899222,0.0,ZNF646,RandomForestClassifier,4,0.03805966500099439,0.026587279659010976,0.026587279659010976
8,0.856220826569668,0.0,0.852626146109964,0.0,0.9800778865365738,0.0,0.8665272135852564,0.0,0.0,0.0,0.860815711969546,0.0,0.0,0.0,0.9867620062342924,0.0,0.0,0.0,0.4169710168502286,0.0,0.0,0.0,0.391539867788589,0.0,0.0,0.0,0.4889275683741265,0.0,0.0,0.0,0.3692659839892641,0.0,0.353077986456325,0.0,0.4409171397899222,0.0,ZNF646,RandomForestClassifier,8,0.04801042858420429,0.02736705815192042,0.02736705815192042
16,0.8572599264721958,0.0,0.8531150493322692,0.0,0.9715347960366468,0.0,0.8765125579272781,0.0,0.0,0.0,0.8710841812042899,0.0,0.0,0.0,0.9864683963840408,0.0,0.0,0.0,0.4293617458789837,0.0,0.0,0.0,0.403322088743428,0.0,0.0,0.0,0.501083602329962,0.0,0.0,0.0,0.3692659839892641,0.0,0.353077986456325,0.0,0.4409171397899222,0.0,ZNF646,RandomForestClassifier,16,0.06016646254003977,0.0270734483016688,0.0270734483016688
all,0.8612037416311171,0.0,0.8571785985270818,0.0,0.959394948082372,0.0,0.8822708307838919,0.0,0.0,0.0,0.8751731021712461,0.0,0.0,0.0,0.9838281871123148,0.0,0.0,0.0,0.4323767083792437,0.0,0.0,0.0,0.406425157698183,0.0,0.0,0.0,0.5130795274244401,0.0,0.0,0.0,0.3692659839892641,0.0,0.353077986456325,0.0,0.4409171397899222,0.0,ZNF646,RandomForestClassifier,all,0.07216238763451788,0.024433239029942766,0.024433239029942766
2,0.6811105925841413,0.0,0.6757335027573281,0.0,0.7055189572092486,0.0,0.7006143984871337,0.0,0.0,0.0,0.6904620193111354,0.0,0.0,0.0,0.7075690084851914,0.0,0.0,0.0,0.0821485521672747,0.0,0.0,0.0,0.0755689642779509,0.0,0.0,0.0,0.3508590579125848,0.0,0.0,0.0,0.0484885156103186,0.0,0.0502673148176634,0.0,0.3472435887255411,0.0,ZNF551,RandomForestClassifier,2,0.003615469187043696,0.0020500512759428213,0.0020500512759428213
