Count,roc_auc_train_H_PWM,roc_auc_train_H_PWM_di,roc_auc_test_H_PWM,roc_auc_test_H_PWM_di,roc_auc_test_M_PWM,roc_auc_test_M_PWM_di,roc_auc_train_H,mean_auc_train_H,median_auc_train_H,std_auc_train_H,roc_auc_test_H,mean_auc_test_H,median_auc_test_H,std_auc_test_H,roc_auc_test_M,mean_auc_test_M,median_auc_test_M,std_auc_test_M,pr_auc_train_H,mean_pr_auc_train_H,median_pr_auc_train_H,std_pr_auc_train_H,pr_auc_test_H,mean_pr_auc_test_H,median_pr_auc_test_H,std_pr_auc_test_H,pr_auc_test_M,mean_pr_auc_test_M,median_pr_auc_test_M,std_pr_auc_test_M,pr_auc_train_H_PWM,pr_auc_train_H_PWM_di,pr_auc_test_H_PWM,pr_auc_test_H_PWM_di,pr_auc_test_M_PWM,pr_auc_test_M_PWM_di,TF_name,Model,PWM,PR_delta_M,ROC_delta_M,dLR
2,0.8896150960341425,0.0,0.8795173923213649,0.0,0.8852465694325174,0.0,0.9170928472417592,0.0,0.0,0.0,0.904910432313697,0.0,0.0,0.0,0.8667784188418474,0.0,0.0,0.0,0.440246637086661,0.0,0.0,0.0,0.3831331790723649,0.0,0.0,0.0,0.1634141057611848,0.0,0.0,0.0,0.3885145641451454,0.0,0.3895055287748746,0.0,0.168481938139383,0.0,ZNF131,RandomForestClassifier,2,-0.005067832378198189,-0.018468150590670085,-0.018468150590670085
4,0.8896150960341425,0.0,0.8795173923213649,0.0,0.8852465694325174,0.0,0.9172043731042896,0.0,0.0,0.0,0.9082868212087936,0.0,0.0,0.0,0.8412391050515712,0.0,0.0,0.0,0.4839977683010478,0.0,0.0,0.0,0.4331832767639929,0.0,0.0,0.0,0.1703896572604491,0.0,0.0,0.0,0.3885145641451454,0.0,0.3895055287748746,0.0,0.168481938139383,0.0,ZNF131,RandomForestClassifier,4,0.0019077191210661038,-0.04400746438094627,-0.04400746438094627
8,0.8896150960341425,0.0,0.8795173923213649,0.0,0.8852465694325174,0.0,0.9206841685184785,0.0,0.0,0.0,0.9115436011126556,0.0,0.0,0.0,0.8631609820839595,0.0,0.0,0.0,0.5213650046473451,0.0,0.0,0.0,0.4675289426657054,0.0,0.0,0.0,0.1602665185518542,0.0,0.0,0.0,0.400275822839663,0.0,0.4148387811818077,0.0,0.0864728162702145,0.0,ZNF131,RandomForestClassifier,8,0.0737937022816397,-0.022085587348557922,-0.022085587348557922
16,0.8896150960341425,0.0,0.8795173923213649,0.0,0.8852465694325174,0.0,0.9243957488817942,0.0,0.0,0.0,0.9143633542763292,0.0,0.0,0.0,0.8610760372189167,0.0,0.0,0.0,0.525418456585853,0.0,0.0,0.0,0.4736784943236956,0.0,0.0,0.0,0.1587168916633531,0.0,0.0,0.0,0.400275822839663,0.0,0.4148387811818077,0.0,0.0864728162702145,0.0,ZNF131,RandomForestClassifier,16,0.0722440753931386,-0.02417053221360077,-0.02417053221360077
all,0.8896150960341425,0.0,0.8795173923213649,0.0,0.8852465694325174,0.0,0.9235373216480308,0.0,0.0,0.0,0.9152605930488324,0.0,0.0,0.0,0.8620738678312277,0.0,0.0,0.0,0.5298042843548909,0.0,0.0,0.0,0.4777148914571453,0.0,0.0,0.0,0.1574621594166683,0.0,0.0,0.0,0.400275822839663,0.0,0.4148387811818077,0.0,0.0864728162702145,0.0,ZNF131,RandomForestClassifier,all,0.0709893431464538,-0.023172701601289702,-0.023172701601289702
2,0.9082359252192966,0.0,0.9063307884029372,0.0,0.8694649923105996,0.0,0.9164177359689132,0.0,0.0,0.0,0.9122476407504052,0.0,0.0,0.0,0.8663421283478215,0.0,0.0,0.0,0.1890702469429095,0.0,0.0,0.0,0.16767255341728,0.0,0.0,0.0,0.0824389528041621,0.0,0.0,0.0,0.1553836785961271,0.0,0.1551875991139393,0.0,0.0715745915426051,0.0,GCM1,RandomForestClassifier,2,0.010864361261556987,-0.0031228639627780552,-0.0031228639627780552
4,0.9082359252192966,0.0,0.9063307884029372,0.0,0.8694649923105996,0.0,0.9233457506215575,0.0,0.0,0.0,0.9191023209783452,0.0,0.0,0.0,0.8699886713563321,0.0,0.0,0.0,0.2541189010570798,0.0,0.0,0.0,0.2302351436790309,0.0,0.0,0.0,0.0827263689022974,0.0,0.0,0.0,0.1631018444556842,0.0,0.1507565318161055,0.0,0.0540967777769532,0.0,GCM1,RandomForestClassifier,4,0.028629591125344196,0.0005236790457324725,0.0005236790457324725
8,0.9082359252192966,0.0,0.9063307884029372,0.0,0.8694649923105996,0.0,0.9253708990769828,0.0,0.0,0.0,0.9213723474071704,0.0,0.0,0.0,0.8644843680290373,0.0,0.0,0.0,0.2630663499260196,0.0,0.0,0.0,0.2363768934922289,0.0,0.0,0.0,0.0791590801451083,0.0,0.0,0.0,0.1631018444556842,0.0,0.1507565318161055,0.0,0.0540967777769532,0.0,GCM1,RandomForestClassifier,8,0.02506230236815509,-0.004980624281562318,-0.004980624281562318
16,0.9082359252192966,0.0,0.9063307884029372,0.0,0.8694649923105996,0.0,0.9287901820601496,0.0,0.0,0.0,0.924241292511681,0.0,0.0,0.0,0.8670462354455291,0.0,0.0,0.0,0.2705530637433381,0.0,0.0,0.0,0.2402142150411021,0.0,0.0,0.0,0.0798889438453884,0.0,0.0,0.0,0.1631018444556842,0.0,0.1507565318161055,0.0,0.0540967777769532,0.0,GCM1,RandomForestClassifier,16,0.0257921660684352,-0.002418756865070537,-0.002418756865070537
all,0.9082359252192966,0.0,0.9063307884029372,0.0,0.8694649923105996,0.0,0.9319437693394662,0.0,0.0,0.0,0.9277042455623212,0.0,0.0,0.0,0.8632565183307485,0.0,0.0,0.0,0.270906997586599,0.0,0.0,0.0,0.2404754155184941,0.0,0.0,0.0,0.0764017061322444,0.0,0.0,0.0,0.1631018444556842,0.0,0.1507565318161055,0.0,0.0540967777769532,0.0,GCM1,RandomForestClassifier,all,0.022304928355291194,-0.006208473979851137,-0.006208473979851137
2,0.9528224135802468,0.0,0.9523698757685156,0.0,0.7180046549385445,0.0,0.9688842716049384,0.0,0.0,0.0,0.968531103870972,0.0,0.0,0.0,0.6946615531474903,0.0,0.0,0.0,0.7256319281216685,0.0,0.0,0.0,0.6476046203968371,0.0,0.0,0.0,0.048708926592107,0.0,0.0,0.0,0.6537430735990193,0.0,0.6518292115362297,0.0,0.0532113953073036,0.0,PRDM10,RandomForestClassifier,2,-0.004502468715196599,-0.023343101791054144,-0.023343101791054144
4,0.9528224135802468,0.0,0.9523698757685156,0.0,0.7180046549385445,0.0,0.9683415864197532,0.0,0.0,0.0,0.9691810429607448,0.0,0.0,0.0,0.6531756325741327,0.0,0.0,0.0,0.7827644525080735,0.0,0.0,0.0,0.6923059867407295,0.0,0.0,0.0,0.0529245054002731,0.0,0.0,0.0,0.6537430735990193,0.0,0.6518292115362297,0.0,0.0532113953073036,0.0,PRDM10,RandomForestClassifier,4,-0.0002868899070304978,-0.06482902236441179,-0.06482902236441179
8,0.9528224135802468,0.0,0.9523698757685156,0.0,0.7180046549385445,0.0,0.969147913580247,0.0,0.0,0.0,0.9691364389089456,0.0,0.0,0.0,0.644095918239978,0.0,0.0,0.0,0.8319296657462008,0.0,0.0,0.0,0.7573980207211597,0.0,0.0,0.0,0.0550120798649314,0.0,0.0,0.0,0.6537430735990193,0.0,0.6518292115362297,0.0,0.0532113953073036,0.0,PRDM10,RandomForestClassifier,8,0.0018006845576278019,-0.07390873669856646,-0.07390873669856646
16,0.9528224135802468,0.0,0.9523698757685156,0.0,0.7180046549385445,0.0,0.9742122345679012,0.0,0.0,0.0,0.9703030601044356,0.0,0.0,0.0,0.6427462980524996,0.0,0.0,0.0,0.8398177674167779,0.0,0.0,0.0,0.7691475221288522,0.0,0.0,0.0,0.0551484594162183,0.0,0.0,0.0,0.6537430735990193,0.0,0.6518292115362297,0.0,0.0532113953073036,0.0,PRDM10,RandomForestClassifier,16,0.001937064108914699,-0.07525835688604487,-0.07525835688604487
all,0.9528224135802468,0.0,0.9523698757685156,0.0,0.7180046549385445,0.0,0.975760925925926,0.0,0.0,0.0,0.9710678720758332,0.0,0.0,0.0,0.6402710304846798,0.0,0.0,0.0,0.8384655959479935,0.0,0.0,0.0,0.7645997048477663,0.0,0.0,0.0,0.0548169101229448,0.0,0.0,0.0,0.6537430735990193,0.0,0.6518292115362297,0.0,0.0532113953073036,0.0,PRDM10,RandomForestClassifier,all,0.0016055148156411958,-0.07773362445386467,-0.07773362445386467
2,0.8845080032856579,0.0,0.8857609203443839,0.0,0.7963443427894367,0.0,0.90874358463183,0.0,0.0,0.0,0.9074487261062416,0.0,0.0,0.0,0.7520033671653233,0.0,0.0,0.0,0.1494316245288669,0.0,0.0,0.0,0.1175111801852956,0.0,0.0,0.0,0.0304412702865235,0.0,0.0,0.0,0.088437925849727,0.0,0.0854361474087544,0.0,0.0336290732717358,0.0,SP140L,RandomForestClassifier,2,-0.003187802985212304,-0.04434097562411332,-0.04434097562411332
4,0.8845080032856579,0.0,0.8857609203443839,0.0,0.7963443427894367,0.0,0.9272331827695954,0.0,0.0,0.0,0.9262038305095324,0.0,0.0,0.0,0.7796753819222761,0.0,0.0,0.0,0.2043382242841576,0.0,0.0,0.0,0.1590180793675573,0.0,0.0,0.0,0.0399781510318195,0.0,0.0,0.0,0.0889556827745942,0.0,0.0862570456043334,0.0,0.0433952046336225,0.0,SP140L,RandomForestClassifier,4,-0.0034170536018029996,-0.01666896086716052,-0.01666896086716052
8,0.8845080032856579,0.0,0.8857609203443839,0.0,0.7963443427894367,0.0,0.9348098147174894,0.0,0.0,0.0,0.9314423632994134,0.0,0.0,0.0,0.7922987357499675,0.0,0.0,0.0,0.2486927149864578,0.0,0.0,0.0,0.1970682365711163,0.0,0.0,0.0,0.0412096894788171,0.0,0.0,0.0,0.0889556827745942,0.0,0.0862570456043334,0.0,0.0433952046336225,0.0,SP140L,RandomForestClassifier,8,-0.0021855151548054036,-0.004045607039469212,-0.004045607039469212
16,0.8845080032856579,0.0,0.8857609203443839,0.0,0.7963443427894367,0.0,0.9391093774587544,0.0,0.0,0.0,0.9350350788582728,0.0,0.0,0.0,0.8026524245742048,0.0,0.0,0.0,0.2619880259365695,0.0,0.0,0.0,0.2081168239805945,0.0,0.0,0.0,0.0439885196774154,0.0,0.0,0.0,0.0889556827745942,0.0,0.0862570456043334,0.0,0.0433952046336225,0.0,SP140L,RandomForestClassifier,16,0.0005933150437928969,0.00630808178476816,0.00630808178476816
all,0.8845080032856579,0.0,0.8857609203443839,0.0,0.7963443427894367,0.0,0.9441442654408728,0.0,0.0,0.0,0.9412417421643144,0.0,0.0,0.0,0.8210232154895006,0.0,0.0,0.0,0.3190321126645146,0.0,0.0,0.0,0.2600931333881337,0.0,0.0,0.0,0.0467260069030835,0.0,0.0,0.0,0.0889556827745942,0.0,0.0862570456043334,0.0,0.0433952046336225,0.0,SP140L,RandomForestClassifier,all,0.003330802269460996,0.02467887270006397,0.02467887270006397
2,0.8730597931131544,0.0,0.8755896039281998,0.0,0.705323978045083,0.0,0.8928982219928692,0.0,0.0,0.0,0.8866644901144641,0.0,0.0,0.0,0.7000719079890428,0.0,0.0,0.0,0.3669943448216444,0.0,0.0,0.0,0.3092666969697581,0.0,0.0,0.0,0.0296128169325853,0.0,0.0,0.0,0.1509274469378078,0.0,0.1635975598266688,0.0,0.0297572655757045,0.0,ZNF70,RandomForestClassifier,2,-0.00014444864311919867,-0.0052520700560401146,-0.0052520700560401146
4,0.8730597931131544,0.0,0.8755896039281998,0.0,0.705323978045083,0.0,0.8931458505348097,0.0,0.0,0.0,0.8897444784079085,0.0,0.0,0.0,0.6943471699964339,0.0,0.0,0.0,0.440634802153054,0.0,0.0,0.0,0.3766022953236742,0.0,0.0,0.0,0.0336429971783968,0.0,0.0,0.0,0.2079834585993707,0.0,0.2256240663689034,0.0,0.0271432928027422,0.0,ZNF70,RandomForestClassifier,4,0.0064997043756546,-0.01097680804864909,-0.01097680804864909
8,0.8730597931131544,0.0,0.8755896039281998,0.0,0.705323978045083,0.0,0.8975057585851004,0.0,0.0,0.0,0.8926849245577524,0.0,0.0,0.0,0.7055009076158499,0.0,0.0,0.0,0.4665718428215472,0.0,0.0,0.0,0.4088200564519157,0.0,0.0,0.0,0.034113081789692,0.0,0.0,0.0,0.2079834585993707,0.0,0.2256240663689034,0.0,0.0271432928027422,0.0,ZNF70,RandomForestClassifier,8,0.006969788986949804,0.00017692957076698157,0.00017692957076698157
16,0.8730597931131544,0.0,0.8755896039281998,0.0,0.705323978045083,0.0,0.9089017498592606,0.0,0.0,0.0,0.8995892592351717,0.0,0.0,0.0,0.7136873612555864,0.0,0.0,0.0,0.4883404730765227,0.0,0.0,0.0,0.4245490749292359,0.0,0.0,0.0,0.0374838774697703,0.0,0.0,0.0,0.2079834585993707,0.0,0.2256240663689034,0.0,0.0271432928027422,0.0,ZNF70,RandomForestClassifier,16,0.0103405846670281,0.00836338321050345,0.00836338321050345
all,0.8730597931131544,0.0,0.8755896039281998,0.0,0.705323978045083,0.0,0.9128052847626196,0.0,0.0,0.0,0.9019020616545266,0.0,0.0,0.0,0.7165022466095556,0.0,0.0,0.0,0.4899949317762426,0.0,0.0,0.0,0.4257912910745849,0.0,0.0,0.0,0.037227920862498,0.0,0.0,0.0,0.2079834585993707,0.0,0.2256240663689034,0.0,0.0271432928027422,0.0,ZNF70,RandomForestClassifier,all,0.010084628059755803,0.011178268564472682,0.011178268564472682
2,0.8421923700827406,0.0,0.833326728204878,0.0,0.7657881410973085,0.0,0.8812505153142691,0.0,0.0,0.0,0.8708621494536908,0.0,0.0,0.0,0.782801116866247,0.0,0.0,0.0,0.2639957010719934,0.0,0.0,0.0,0.2148591784138431,0.0,0.0,0.0,0.0796058507050529,0.0,0.0,0.0,0.1414596754846621,0.0,0.1473123222567086,0.0,0.0463541569208558,0.0,ZBTB41,RandomForestClassifier,2,0.033251693784197095,0.017012975768938454,0.017012975768938454
4,0.8421923700827406,0.0,0.833326728204878,0.0,0.7657881410973085,0.0,0.8824896791987226,0.0,0.0,0.0,0.8710640457206474,0.0,0.0,0.0,0.7826248651280759,0.0,0.0,0.0,0.3053436388965895,0.0,0.0,0.0,0.2196952115029527,0.0,0.0,0.0,0.0881229412276337,0.0,0.0,0.0,0.1414596754846621,0.0,0.1473123222567086,0.0,0.0463541569208558,0.0,ZBTB41,RandomForestClassifier,4,0.0417687843067779,0.016836724030767414,0.016836724030767414
8,0.8421923700827406,0.0,0.833326728204878,0.0,0.7657881410973085,0.0,0.8853060749020177,0.0,0.0,0.0,0.8712220115998179,0.0,0.0,0.0,0.7951432151862108,0.0,0.0,0.0,0.3201538081823433,0.0,0.0,0.0,0.2394734035070456,0.0,0.0,0.0,0.0973402177992292,0.0,0.0,0.0,0.1414596754846621,0.0,0.1473123222567086,0.0,0.0463541569208558,0.0,ZBTB41,RandomForestClassifier,8,0.0509860608783734,0.029355074088902255,0.029355074088902255
16,0.8421923700827406,0.0,0.833326728204878,0.0,0.7657881410973085,0.0,0.8879249038321962,0.0,0.0,0.0,0.8677754513211828,0.0,0.0,0.0,0.8030677838288073,0.0,0.0,0.0,0.3280890799337936,0.0,0.0,0.0,0.2393928563497362,0.0,0.0,0.0,0.1046931217217329,0.0,0.0,0.0,0.1414596754846621,0.0,0.1473123222567086,0.0,0.0463541569208558,0.0,ZBTB41,RandomForestClassifier,16,0.058338964800877094,0.03727964273149875,0.03727964273149875
all,0.8421923700827406,0.0,0.833326728204878,0.0,0.7657881410973085,0.0,0.8868859195819422,0.0,0.0,0.0,0.8669963889869925,0.0,0.0,0.0,0.8038038988415341,0.0,0.0,0.0,0.3297794342416262,0.0,0.0,0.0,0.2403547314908507,0.0,0.0,0.0,0.1081030473672469,0.0,0.0,0.0,0.1414596754846621,0.0,0.1473123222567086,0.0,0.0463541569208558,0.0,ZBTB41,RandomForestClassifier,all,0.06174889044639109,0.03801575774422561,0.03801575774422561
2,0.9300145729118868,0.0,0.9364140856259195,0.0,0.8596696193119276,0.0,0.9414096902186776,0.0,0.0,0.0,0.9387041125732284,0.0,0.0,0.0,0.7951707723071983,0.0,0.0,0.0,0.6474224750233465,0.0,0.0,0.0,0.6365448306415344,0.0,0.0,0.0,0.1547891416805343,0.0,0.0,0.0,0.5608255026660538,0.0,0.5781892943981745,0.0,0.1252623220642034,0.0,ZNF471,RandomForestClassifier,2,0.029526819616330885,-0.0644988470047293,-0.0644988470047293
4,0.9300145729118868,0.0,0.9364140856259195,0.0,0.8596696193119276,0.0,0.9346470736837208,0.0,0.0,0.0,0.929861544817934,0.0,0.0,0.0,0.7651330691564728,0.0,0.0,0.0,0.6565284891220967,0.0,0.0,0.0,0.6435864594164828,0.0,0.0,0.0,0.1591395395501035,0.0,0.0,0.0,0.5608255026660538,0.0,0.5781892943981745,0.0,0.1252623220642034,0.0,ZNF471,RandomForestClassifier,4,0.033877217485900085,-0.09453655015545481,-0.09453655015545481
8,0.9300145729118868,0.0,0.9364140856259195,0.0,0.8596696193119276,0.0,0.9484439279365304,0.0,0.0,0.0,0.9461190566054593,0.0,0.0,0.0,0.8097869196956125,0.0,0.0,0.0,0.6753726441069007,0.0,0.0,0.0,0.6556226351107333,0.0,0.0,0.0,0.1675771467008397,0.0,0.0,0.0,0.5608255026660538,0.0,0.5781892943981745,0.0,0.1252623220642034,0.0,ZNF471,RandomForestClassifier,8,0.0423148246366363,-0.049882699616315196,-0.049882699616315196
16,0.9300145729118868,0.0,0.9364140856259195,0.0,0.8596696193119276,0.0,0.9512341416982676,0.0,0.0,0.0,0.949682117247962,0.0,0.0,0.0,0.8195549096319261,0.0,0.0,0.0,0.6954065700632572,0.0,0.0,0.0,0.678708719193057,0.0,0.0,0.0,0.1878987000951092,0.0,0.0,0.0,0.5608255026660538,0.0,0.5781892943981745,0.0,0.1252623220642034,0.0,ZNF471,RandomForestClassifier,16,0.0626363780309058,-0.040114709680001526,-0.040114709680001526
all,0.9300145729118868,0.0,0.9364140856259195,0.0,0.8596696193119276,0.0,0.9575371336599448,0.0,0.0,0.0,0.9572669864783064,0.0,0.0,0.0,0.8446147549210764,0.0,0.0,0.0,0.6966498496641965,0.0,0.0,0.0,0.6839936310448761,0.0,0.0,0.0,0.1894501804503679,0.0,0.0,0.0,0.5608255026660538,0.0,0.5781892943981745,0.0,0.1252623220642034,0.0,ZNF471,RandomForestClassifier,all,0.0641878583861645,-0.015054864390851241,-0.015054864390851241
2,0.9216069569724156,0.0,0.916904159822624,0.0,0.8259197316569713,0.0,0.9392479991554225,0.0,0.0,0.0,0.936371397655405,0.0,0.0,0.0,0.8144555732782887,0.0,0.0,0.0,0.5158121044314868,0.0,0.0,0.0,0.4888308153731203,0.0,0.0,0.0,0.3411610185514336,0.0,0.0,0.0,0.4061446751999397,0.0,0.4022245052700852,0.0,0.305105235767557,0.0,ZNF672,RandomForestClassifier,2,0.03605578278387661,-0.011464158378682643,-0.011464158378682643
4,0.9216069569724156,0.0,0.916904159822624,0.0,0.8259197316569713,0.0,0.9399800390774248,0.0,0.0,0.0,0.9366456029226355,0.0,0.0,0.0,0.8150145430662412,0.0,0.0,0.0,0.5743904586005651,0.0,0.0,0.0,0.5447155816038768,0.0,0.0,0.0,0.3692437560417163,0.0,0.0,0.0,0.4061446751999397,0.0,0.4022245052700852,0.0,0.305105235767557,0.0,ZNF672,RandomForestClassifier,4,0.06413852027415928,-0.010905188590730086,-0.010905188590730086
8,0.9216069569724156,0.0,0.916904159822624,0.0,0.8259197316569713,0.0,0.9478145584222738,0.0,0.0,0.0,0.9450078062263786,0.0,0.0,0.0,0.85451820228936,0.0,0.0,0.0,0.6254474797747116,0.0,0.0,0.0,0.5937820574385769,0.0,0.0,0.0,0.3902752956817779,0.0,0.0,0.0,0.4061446751999397,0.0,0.4022245052700852,0.0,0.305105235767557,0.0,ZNF672,RandomForestClassifier,8,0.08517005991422089,0.02859847063238874,0.02859847063238874
16,0.9216069569724156,0.0,0.916904159822624,0.0,0.8259197316569713,0.0,0.9495687245966892,0.0,0.0,0.0,0.9454627788364096,0.0,0.0,0.0,0.855526834302871,0.0,0.0,0.0,0.6268619028175793,0.0,0.0,0.0,0.5982114810477654,0.0,0.0,0.0,0.3893401200835691,0.0,0.0,0.0,0.4061446751999397,0.0,0.4022245052700852,0.0,0.305105235767557,0.0,ZNF672,RandomForestClassifier,16,0.08423488431601212,0.02960710264589972,0.02960710264589972
all,0.9216069569724156,0.0,0.916904159822624,0.0,0.8259197316569713,0.0,0.9516518821072716,0.0,0.0,0.0,0.9487981114094112,0.0,0.0,0.0,0.8505000938262338,0.0,0.0,0.0,0.6219488027504136,0.0,0.0,0.0,0.5930496599497452,0.0,0.0,0.0,0.3857923573632091,0.0,0.0,0.0,0.4061446751999397,0.0,0.4022245052700852,0.0,0.305105235767557,0.0,ZNF672,RandomForestClassifier,all,0.08068712159565211,0.024580362169262515,0.024580362169262515
2,0.9417581244661836,0.0,0.941599027522615,0.0,0.9137220682951358,0.0,0.9593520293830182,0.0,0.0,0.0,0.9551232851097856,0.0,0.0,0.0,0.82850772688739,0.0,0.0,0.0,0.5772694327837516,0.0,0.0,0.0,0.5648695569057256,0.0,0.0,0.0,0.2554337397162224,0.0,0.0,0.0,0.4919402335435043,0.0,0.5242400557913947,0.0,0.2586143580992572,0.0,CGGBP1,RandomForestClassifier,2,-0.0031806183830347945,-0.08521434140774575,-0.08521434140774575
4,0.9417581244661836,0.0,0.941599027522615,0.0,0.9137220682951358,0.0,0.9595900014528612,0.0,0.0,0.0,0.9543581603652758,0.0,0.0,0.0,0.7768673453137417,0.0,0.0,0.0,0.6394531080027137,0.0,0.0,0.0,0.6139020458032277,0.0,0.0,0.0,0.2215950522240021,0.0,0.0,0.0,0.5239560105985349,0.0,0.5490497320543558,0.0,0.1638082260060114,0.0,CGGBP1,RandomForestClassifier,4,0.05778682621799072,-0.13685472298139412,-0.13685472298139412
8,0.9417581244661836,0.0,0.941599027522615,0.0,0.9137220682951358,0.0,0.9658515115260328,0.0,0.0,0.0,0.9594991939094368,0.0,0.0,0.0,0.8327039468584664,0.0,0.0,0.0,0.6896887670081799,0.0,0.0,0.0,0.6407838185149729,0.0,0.0,0.0,0.24983774162108,0.0,0.0,0.0,0.5277717789786371,0.0,0.5498496991493625,0.0,0.2939285826389858,0.0,CGGBP1,RandomForestClassifier,8,-0.04409084101790581,-0.08101812143666942,-0.08101812143666942
16,0.9417581244661836,0.0,0.941599027522615,0.0,0.9137220682951358,0.0,0.9703608186432918,0.0,0.0,0.0,0.9607218824133918,0.0,0.0,0.0,0.8233078014440551,0.0,0.0,0.0,0.6963506166049033,0.0,0.0,0.0,0.6535874985114833,0.0,0.0,0.0,0.2431651645888169,0.0,0.0,0.0,0.535101006025292,0.0,0.5585781192911883,0.0,0.2131844472709247,0.0,CGGBP1,RandomForestClassifier,16,0.029980717317892203,-0.09041426685108067,-0.09041426685108067
all,0.9417581244661836,0.0,0.941599027522615,0.0,0.9137220682951358,0.0,0.9742697391013392,0.0,0.0,0.0,0.963353108712391,0.0,0.0,0.0,0.8433177298265855,0.0,0.0,0.0,0.7086545237638814,0.0,0.0,0.0,0.6673581843049258,0.0,0.0,0.0,0.2517334214125636,0.0,0.0,0.0,0.535101006025292,0.0,0.5585781192911883,0.0,0.2131844472709247,0.0,CGGBP1,RandomForestClassifier,all,0.03854897414163891,-0.07040433846855032,-0.07040433846855032
2,0.9520280075799628,0.0,0.95635874535036,0.0,0.9102525241586804,0.0,0.9591069622595896,0.0,0.0,0.0,0.9609444193878433,0.0,0.0,0.0,0.9131861802593304,0.0,0.0,0.0,0.3937660554757169,0.0,0.0,0.0,0.3913225914700924,0.0,0.0,0.0,0.3784676640267211,0.0,0.0,0.0,0.2862459179652824,0.0,0.3068865194003321,0.0,0.2919176678106942,0.0,ZNF780B,RandomForestClassifier,2,0.08654999621602688,0.002933656100649995,0.002933656100649995
4,0.9520280075799628,0.0,0.95635874535036,0.0,0.9102525241586804,0.0,0.9598691309883288,0.0,0.0,0.0,0.9611770960294236,0.0,0.0,0.0,0.9141084875916812,0.0,0.0,0.0,0.4145867445799743,0.0,0.0,0.0,0.4073052638875759,0.0,0.0,0.0,0.3960073207821777,0.0,0.0,0.0,0.294952165320538,0.0,0.3128264634232116,0.0,0.3144609222799363,0.0,ZNF780B,RandomForestClassifier,4,0.08154639850224144,0.003855963433000764,0.003855963433000764
8,0.9520280075799628,0.0,0.95635874535036,0.0,0.9102525241586804,0.0,0.9616337882554572,0.0,0.0,0.0,0.9625724915806838,0.0,0.0,0.0,0.9267001237358328,0.0,0.0,0.0,0.4493117938841932,0.0,0.0,0.0,0.4365452861934557,0.0,0.0,0.0,0.4299839617511021,0.0,0.0,0.0,0.294952165320538,0.0,0.3128264634232116,0.0,0.3144609222799363,0.0,ZNF780B,RandomForestClassifier,8,0.11552303947116582,0.01644759957715236,0.01644759957715236
16,0.9520280075799628,0.0,0.95635874535036,0.0,0.9102525241586804,0.0,0.962050560908578,0.0,0.0,0.0,0.962714969081944,0.0,0.0,0.0,0.9276013538533714,0.0,0.0,0.0,0.4549388318828727,0.0,0.0,0.0,0.4416804736405936,0.0,0.0,0.0,0.4384083959815205,0.0,0.0,0.0,0.294952165320538,0.0,0.3128264634232116,0.0,0.3144609222799363,0.0,ZNF780B,RandomForestClassifier,16,0.12394747370158421,0.01734882969469098,0.01734882969469098
all,0.9520280075799628,0.0,0.95635874535036,0.0,0.9102525241586804,0.0,0.961841175011993,0.0,0.0,0.0,0.9633206047291352,0.0,0.0,0.0,0.9276961416683972,0.0,0.0,0.0,0.4552483030265744,0.0,0.0,0.0,0.4421268042555084,0.0,0.0,0.0,0.4384032803831426,0.0,0.0,0.0,0.294952165320538,0.0,0.3128264634232116,0.0,0.3144609222799363,0.0,ZNF780B,RandomForestClassifier,all,0.12394235810320631,0.01744361750971679,0.01744361750971679
2,0.7790436961250493,0.0,0.7879212225971398,0.0,0.7358955869505049,0.0,0.8068996378431362,0.0,0.0,0.0,0.8112541528487257,0.0,0.0,0.0,0.7349046467400532,0.0,0.0,0.0,0.2212488398714515,0.0,0.0,0.0,0.2242532539451581,0.0,0.0,0.0,0.084836212565576,0.0,0.0,0.0,0.1682404701292091,0.0,0.1928782820645064,0.0,0.0730904496265663,0.0,ZNF510,RandomForestClassifier,2,0.011745762939009696,-0.0009909402104517628,-0.0009909402104517628
4,0.7790436961250493,0.0,0.7879212225971398,0.0,0.7358955869505049,0.0,0.8158850538879558,0.0,0.0,0.0,0.8129822643819324,0.0,0.0,0.0,0.7159411152797096,0.0,0.0,0.0,0.255102840430218,0.0,0.0,0.0,0.2512700945233872,0.0,0.0,0.0,0.0924351504680345,0.0,0.0,0.0,0.1682404701292091,0.0,0.1928782820645064,0.0,0.0730904496265663,0.0,ZNF510,RandomForestClassifier,4,0.019344700841468193,-0.019954471670795337,-0.019954471670795337
8,0.7790436961250493,0.0,0.7879212225971398,0.0,0.7358955869505049,0.0,0.8626647822894454,0.0,0.0,0.0,0.8597180815969206,0.0,0.0,0.0,0.7115689212857438,0.0,0.0,0.0,0.3141845335320403,0.0,0.0,0.0,0.305270365497133,0.0,0.0,0.0,0.1068559293085724,0.0,0.0,0.0,0.1682404701292091,0.0,0.1928782820645064,0.0,0.0730904496265663,0.0,ZNF510,RandomForestClassifier,8,0.033765479682006105,-0.02432666566476116,-0.02432666566476116
