Count,roc_auc_train_H_PWM,roc_auc_train_H_PWM_di,roc_auc_test_H_PWM,roc_auc_test_H_PWM_di,roc_auc_test_M_PWM,roc_auc_test_M_PWM_di,roc_auc_train_H,mean_auc_train_H,median_auc_train_H,std_auc_train_H,roc_auc_test_H,mean_auc_test_H,median_auc_test_H,std_auc_test_H,roc_auc_test_M,mean_auc_test_M,median_auc_test_M,std_auc_test_M,pr_auc_train_H,mean_pr_auc_train_H,median_pr_auc_train_H,std_pr_auc_train_H,pr_auc_test_H,mean_pr_auc_test_H,median_pr_auc_test_H,std_pr_auc_test_H,pr_auc_test_M,mean_pr_auc_test_M,median_pr_auc_test_M,std_pr_auc_test_M,pr_auc_train_H_PWM,pr_auc_train_H_PWM_di,pr_auc_test_H_PWM,pr_auc_test_H_PWM_di,pr_auc_test_M_PWM,pr_auc_test_M_PWM_di,TF_name,Model,PWM,PR_delta_M,ROC_delta_M,dLR
all,0.9506148796193072,0.0,0.9525605182603892,0.0,0.8684583367630335,0.0,0.9688040869193466,0.0,0.0,0.0,0.969466532611059,0.0,0.0,0.0,0.8805438238761094,0.0,0.0,0.0,0.368882900599283,0.0,0.0,0.0,0.363387067318312,0.0,0.0,0.0,0.1327471378513961,0.0,0.0,0.0,0.2233108922579175,0.0,0.2292184063073417,0.0,0.0935871108949074,0.0,ELF3,RandomForestClassifier,all,0.03916002695648871,0.012085487113075888,0.012085487113075888
2,0.8454124761936583,0.0,0.7942453686200378,0.0,0.7910678581026606,0.0,0.941974172207558,0.0,0.0,0.0,0.8275493383742911,0.0,0.0,0.0,0.846268220908358,0.0,0.0,0.0,0.7084924091700892,0.0,0.0,0.0,0.4485182193018937,0.0,0.0,0.0,0.4590500038780628,0.0,0.0,0.0,0.501606445591328,0.0,0.3450328723933031,0.0,0.61385389197219,0.0,ZFP3,RandomForestClassifier,2,-0.1548038880941272,0.0552003628056974,0.0552003628056974
4,0.8454124761936583,0.0,0.7942453686200378,0.0,0.7910678581026606,0.0,0.9110762137057704,0.0,0.0,0.0,0.8335724007561437,0.0,0.0,0.0,0.8843603332437517,0.0,0.0,0.0,0.7031603248862123,0.0,0.0,0.0,0.4666376061916221,0.0,0.0,0.0,0.5855556747727217,0.0,0.0,0.0,0.501606445591328,0.0,0.3450328723933031,0.0,0.61385389197219,0.0,ZFP3,RandomForestClassifier,4,-0.028298217199468234,0.09329247514109118,0.09329247514109118
8,0.8454124761936583,0.0,0.7942453686200378,0.0,0.7910678581026606,0.0,0.9072524975776004,0.0,0.0,0.0,0.8146389413988658,0.0,0.0,0.0,0.9177476887933352,0.0,0.0,0.0,0.711599121838887,0.0,0.0,0.0,0.5078680316425811,0.0,0.0,0.0,0.6723882583928432,0.0,0.0,0.0,0.501606445591328,0.0,0.3450328723933031,0.0,0.61385389197219,0.0,ZFP3,RandomForestClassifier,8,0.05853436642065324,0.12667983069067468,0.12667983069067468
16,0.8454124761936583,0.0,0.7942453686200378,0.0,0.7910678581026606,0.0,0.9615872565070668,0.0,0.0,0.0,0.9083546313799622,0.0,0.0,0.0,0.9039888336468692,0.0,0.0,0.0,0.80680984485692,0.0,0.0,0.0,0.619651943508478,0.0,0.0,0.0,0.6649675795513619,0.0,0.0,0.0,0.501606445591328,0.0,0.3450328723933031,0.0,0.61385389197219,0.0,ZFP3,RandomForestClassifier,16,0.051113687579171896,0.11292097554420866,0.11292097554420866
all,0.8454124761936583,0.0,0.7942453686200378,0.0,0.7910678581026606,0.0,0.9651533629590028,0.0,0.0,0.0,0.934685066162571,0.0,0.0,0.0,0.912064834721849,0.0,0.0,0.0,0.8021841861081342,0.0,0.0,0.0,0.6248474372176925,0.0,0.0,0.0,0.6645153722161928,0.0,0.0,0.0,0.501606445591328,0.0,0.3450328723933031,0.0,0.61385389197219,0.0,ZFP3,RandomForestClassifier,all,0.050661480244002854,0.1209969766191884,0.1209969766191884
2,0.9634098099505788,0.0,0.96390686504318,0.0,0.9134500761819082,0.0,0.96709505054654,0.0,0.0,0.0,0.9653011594047816,0.0,0.0,0.0,0.9128905637597284,0.0,0.0,0.0,0.3083506046524383,0.0,0.0,0.0,0.2945719056074203,0.0,0.0,0.0,0.1825868755353935,0.0,0.0,0.0,0.2708447402775549,0.0,0.2783815296083854,0.0,0.1784671470088169,0.0,ZNF775,RandomForestClassifier,2,0.004119728526576577,-0.0005595124221797754,-0.0005595124221797754
4,0.9634098099505788,0.0,0.96390686504318,0.0,0.9134500761819082,0.0,0.968791707721952,0.0,0.0,0.0,0.9667967230836638,0.0,0.0,0.0,0.9101877120687024,0.0,0.0,0.0,0.3705391499378744,0.0,0.0,0.0,0.3607049580854065,0.0,0.0,0.0,0.1732458608069326,0.0,0.0,0.0,0.2708447402775549,0.0,0.2783815296083854,0.0,0.1784671470088169,0.0,ZNF775,RandomForestClassifier,4,-0.0052212862018843065,-0.0032623641132057957,-0.0032623641132057957
8,0.9634098099505788,0.0,0.96390686504318,0.0,0.9134500761819082,0.0,0.9697332883136894,0.0,0.0,0.0,0.9672933138722009,0.0,0.0,0.0,0.9136098937739712,0.0,0.0,0.0,0.3814589073501273,0.0,0.0,0.0,0.3722259320028762,0.0,0.0,0.0,0.1719445765691744,0.0,0.0,0.0,0.2708447402775549,0.0,0.2783815296083854,0.0,0.1784671470088169,0.0,ZNF775,RandomForestClassifier,8,-0.006522570439642522,0.00015981759206296076,0.00015981759206296076
16,0.9634098099505788,0.0,0.96390686504318,0.0,0.9134500761819082,0.0,0.9716172426783128,0.0,0.0,0.0,0.9687677060382196,0.0,0.0,0.0,0.9208232462873706,0.0,0.0,0.0,0.3984611334557545,0.0,0.0,0.0,0.3869490277321671,0.0,0.0,0.0,0.1778218286277863,0.0,0.0,0.0,0.2708447402775549,0.0,0.2783815296083854,0.0,0.1784671470088169,0.0,ZNF775,RandomForestClassifier,16,-0.0006453183810306018,0.0073731701054623455,0.0073731701054623455
all,0.9634098099505788,0.0,0.96390686504318,0.0,0.9134500761819082,0.0,0.9720852379659476,0.0,0.0,0.0,0.9689898037932728,0.0,0.0,0.0,0.9216063160181188,0.0,0.0,0.0,0.3989043913586474,0.0,0.0,0.0,0.3882064278263412,0.0,0.0,0.0,0.1798372485950615,0.0,0.0,0.0,0.2708447402775549,0.0,0.2783815296083854,0.0,0.1784671470088169,0.0,ZNF775,RandomForestClassifier,all,0.001370101586244593,0.00815623983621061,0.00815623983621061
2,0.890119359027438,0.0,0.8850458240806955,0.0,0.79207344922106,0.0,0.9221987560691032,0.0,0.0,0.0,0.8920753980202492,0.0,0.0,0.0,0.7797123194259789,0.0,0.0,0.0,0.7428905348235088,0.0,0.0,0.0,0.6378971144790887,0.0,0.0,0.0,0.0769174925376747,0.0,0.0,0.0,0.6741265801410297,0.0,0.5885296897696228,0.0,0.0852602253586636,0.0,ZFAT,RandomForestClassifier,2,-0.008342732820988893,-0.012361129795081194,-0.012361129795081194
4,0.890119359027438,0.0,0.8850458240806955,0.0,0.79207344922106,0.0,0.9171976269336444,0.0,0.0,0.0,0.9026394482291392,0.0,0.0,0.0,0.7510677301745922,0.0,0.0,0.0,0.7732848592477857,0.0,0.0,0.0,0.6675617347335744,0.0,0.0,0.0,0.0881390777323219,0.0,0.0,0.0,0.6741265801410297,0.0,0.5885296897696228,0.0,0.0852602253586636,0.0,ZFAT,RandomForestClassifier,4,0.0028788523736583,-0.04100571904646788,-0.04100571904646788
8,0.890119359027438,0.0,0.8850458240806955,0.0,0.79207344922106,0.0,0.924282810794535,0.0,0.0,0.0,0.9049378034551544,0.0,0.0,0.0,0.7359744223618907,0.0,0.0,0.0,0.7855256147351766,0.0,0.0,0.0,0.6733880477694782,0.0,0.0,0.0,0.0865586565873131,0.0,0.0,0.0,0.6741265801410297,0.0,0.5885296897696228,0.0,0.0852602253586636,0.0,ZFAT,RandomForestClassifier,8,0.0012984312286495048,-0.05609902685916934,-0.05609902685916934
16,0.890119359027438,0.0,0.8850458240806955,0.0,0.79207344922106,0.0,0.9250729233317024,0.0,0.0,0.0,0.9051576555384094,0.0,0.0,0.0,0.7083331123922341,0.0,0.0,0.0,0.7977836459436464,0.0,0.0,0.0,0.6845831630608732,0.0,0.0,0.0,0.097841518541278,0.0,0.0,0.0,0.6741265801410297,0.0,0.5885296897696228,0.0,0.0852602253586636,0.0,ZFAT,RandomForestClassifier,16,0.012581293182614403,-0.08374033682882598,-0.08374033682882598
all,0.890119359027438,0.0,0.8850458240806955,0.0,0.79207344922106,0.0,0.932274078813655,0.0,0.0,0.0,0.9137504234257968,0.0,0.0,0.0,0.7291921897057368,0.0,0.0,0.0,0.7938672774763711,0.0,0.0,0.0,0.6846820890031519,0.0,0.0,0.0,0.1028531456506021,0.0,0.0,0.0,0.6741265801410297,0.0,0.5885296897696228,0.0,0.0852602253586636,0.0,ZFAT,RandomForestClassifier,all,0.017592920291938513,-0.0628812595153232,-0.0628812595153232
2,0.9300145729118868,0.0,0.9364140856259195,0.0,0.8596696193119276,0.0,0.9422559617003428,0.0,0.0,0.0,0.941125767435893,0.0,0.0,0.0,0.8058233196736694,0.0,0.0,0.0,0.6443238393535449,0.0,0.0,0.0,0.6340060028961044,0.0,0.0,0.0,0.1689309147115349,0.0,0.0,0.0,0.5439483377827139,0.0,0.55987567789839,0.0,0.1454189670707243,0.0,ZNF471,RandomForestClassifier,2,0.023511947640810604,-0.053846299638258266,-0.053846299638258266
4,0.9300145729118868,0.0,0.9364140856259195,0.0,0.8596696193119276,0.0,0.9421148060860594,0.0,0.0,0.0,0.93908957523314,0.0,0.0,0.0,0.7953225089551632,0.0,0.0,0.0,0.6588520235728491,0.0,0.0,0.0,0.6485336832672333,0.0,0.0,0.0,0.1634958269215675,0.0,0.0,0.0,0.5608255026660538,0.0,0.5781892943981745,0.0,0.1252623220642034,0.0,ZNF471,RandomForestClassifier,4,0.0382335048573641,-0.06434711035676444,-0.06434711035676444
8,0.9300145729118868,0.0,0.9364140856259195,0.0,0.8596696193119276,0.0,0.9437685943164948,0.0,0.0,0.0,0.941661432160344,0.0,0.0,0.0,0.7978302211081618,0.0,0.0,0.0,0.6734796884283348,0.0,0.0,0.0,0.6540966747655267,0.0,0.0,0.0,0.1653173457779267,0.0,0.0,0.0,0.5608255026660538,0.0,0.5781892943981745,0.0,0.1252623220642034,0.0,ZNF471,RandomForestClassifier,8,0.0400550237137233,-0.06183939820376583,-0.06183939820376583
16,0.9300145729118868,0.0,0.9364140856259195,0.0,0.8596696193119276,0.0,0.9487666822655314,0.0,0.0,0.0,0.9469358475660204,0.0,0.0,0.0,0.8094480688134661,0.0,0.0,0.0,0.6932566314796779,0.0,0.0,0.0,0.6772837131809445,0.0,0.0,0.0,0.187374558524284,0.0,0.0,0.0,0.5608255026660538,0.0,0.5781892943981745,0.0,0.1252623220642034,0.0,ZNF471,RandomForestClassifier,16,0.0621122364600806,-0.050221550498461554,-0.050221550498461554
all,0.9300145729118868,0.0,0.9364140856259195,0.0,0.8596696193119276,0.0,0.9582380968508786,0.0,0.0,0.0,0.9577464666716172,0.0,0.0,0.0,0.8442586791907094,0.0,0.0,0.0,0.6947898292152317,0.0,0.0,0.0,0.6828773175586169,0.0,0.0,0.0,0.1885145494051573,0.0,0.0,0.0,0.5608255026660538,0.0,0.5781892943981745,0.0,0.1252623220642034,0.0,ZNF471,RandomForestClassifier,all,0.0632522273409539,-0.015410940121218242,-0.015410940121218242
2,0.8592511386059909,0.0,0.8474228175755013,0.0,0.5571504049925752,0.0,0.9037633382898932,0.0,0.0,0.0,0.8767127366432967,0.0,0.0,0.0,0.6006419010175784,0.0,0.0,0.0,0.5852569411398816,0.0,0.0,0.0,0.4722952866199946,0.0,0.0,0.0,0.0740878000522688,0.0,0.0,0.0,0.4028690204712526,0.0,0.4308497812457544,0.0,0.0883369147108642,0.0,ZNF699,RandomForestClassifier,2,-0.014249114658595408,0.04349149602500324,0.04349149602500324
4,0.8592511386059909,0.0,0.8474228175755013,0.0,0.5571504049925752,0.0,0.9023144095614848,0.0,0.0,0.0,0.8791971267885333,0.0,0.0,0.0,0.6164575704391594,0.0,0.0,0.0,0.605181403739717,0.0,0.0,0.0,0.4810661234125202,0.0,0.0,0.0,0.0733588911460133,0.0,0.0,0.0,0.4028690204712526,0.0,0.4308497812457544,0.0,0.0883369147108642,0.0,ZNF699,RandomForestClassifier,4,-0.01497802356485091,0.05930716544658421,0.05930716544658421
8,0.8592511386059909,0.0,0.8474228175755013,0.0,0.5571504049925752,0.0,0.9049943069700456,0.0,0.0,0.0,0.885725237661188,0.0,0.0,0.0,0.6325513510479024,0.0,0.0,0.0,0.630832632063209,0.0,0.0,0.0,0.5297572156742435,0.0,0.0,0.0,0.0836486648756224,0.0,0.0,0.0,0.4028690204712526,0.0,0.4308497812457544,0.0,0.0883369147108642,0.0,ZNF699,RandomForestClassifier,8,-0.004688249835241798,0.07540094605532721,0.07540094605532721
16,0.8592511386059909,0.0,0.8474228175755013,0.0,0.5571504049925752,0.0,0.9377649187778806,0.0,0.0,0.0,0.9222721040009038,0.0,0.0,0.0,0.6213117794540375,0.0,0.0,0.0,0.697231172554823,0.0,0.0,0.0,0.5954959214177161,0.0,0.0,0.0,0.0841108875367588,0.0,0.0,0.0,0.4028690204712526,0.0,0.4308497812457544,0.0,0.0883369147108642,0.0,ZNF699,RandomForestClassifier,16,-0.004226027174105404,0.0641613744614623,0.0641613744614623
all,0.8592511386059909,0.0,0.8474228175755013,0.0,0.5571504049925752,0.0,0.953389737582882,0.0,0.0,0.0,0.937530201818282,0.0,0.0,0.0,0.661543074678639,0.0,0.0,0.0,0.7130358180630714,0.0,0.0,0.0,0.6173797295857664,0.0,0.0,0.0,0.0898739568864569,0.0,0.0,0.0,0.4028690204712526,0.0,0.4308497812457544,0.0,0.0883369147108642,0.0,ZNF699,RandomForestClassifier,all,0.0015370421755926955,0.10439266968606387,0.10439266968606387
2,0.9479201776998276,0.0,0.948773769478778,0.0,0.7263070180770801,0.0,0.9520386751660028,0.0,0.0,0.0,0.9515408859179524,0.0,0.0,0.0,0.7274220775667024,0.0,0.0,0.0,0.4290120103340657,0.0,0.0,0.0,0.4163141502649534,0.0,0.0,0.0,0.0860541878617933,0.0,0.0,0.0,0.3511059649974677,0.0,0.3519939424115197,0.0,0.085087011272004,0.0,YY1,RandomForestClassifier,2,0.000967176589789287,0.0011150594896223165,0.0011150594896223165
4,0.9479201776998276,0.0,0.948773769478778,0.0,0.7263070180770801,0.0,0.9525998503306689,0.0,0.0,0.0,0.9518028174592686,0.0,0.0,0.0,0.7270494312572154,0.0,0.0,0.0,0.44750243651944,0.0,0.0,0.0,0.4329142974010037,0.0,0.0,0.0,0.0930354928413115,0.0,0.0,0.0,0.3831868279106411,0.0,0.3845965153761338,0.0,0.0933948075411909,0.0,YY1,RandomForestClassifier,4,-0.00035931469987939,0.0007424131801353484,0.0007424131801353484
8,0.9479201776998276,0.0,0.948773769478778,0.0,0.7263070180770801,0.0,0.9549447304910766,0.0,0.0,0.0,0.9546296773170444,0.0,0.0,0.0,0.7217354143204209,0.0,0.0,0.0,0.4647929203241525,0.0,0.0,0.0,0.4525780464198476,0.0,0.0,0.0,0.099109480288866,0.0,0.0,0.0,0.3831868279106411,0.0,0.3845965153761338,0.0,0.0933948075411909,0.0,YY1,RandomForestClassifier,8,0.005714672747675106,-0.004571603756659215,-0.004571603756659215
16,0.9479201776998276,0.0,0.948773769478778,0.0,0.7263070180770801,0.0,0.9593944129187426,0.0,0.0,0.0,0.9592634888384524,0.0,0.0,0.0,0.7322369962970601,0.0,0.0,0.0,0.4768677410824647,0.0,0.0,0.0,0.4688039447610801,0.0,0.0,0.0,0.0988348952474585,0.0,0.0,0.0,0.3831868279106411,0.0,0.3845965153761338,0.0,0.0933948075411909,0.0,YY1,RandomForestClassifier,16,0.00544008770626761,0.005929978219979981,0.005929978219979981
all,0.9479201776998276,0.0,0.948773769478778,0.0,0.7263070180770801,0.0,0.958942371869646,0.0,0.0,0.0,0.9586026474870276,0.0,0.0,0.0,0.7304938862950368,0.0,0.0,0.0,0.4774139423692564,0.0,0.0,0.0,0.4681905615987404,0.0,0.0,0.0,0.0992530012146765,0.0,0.0,0.0,0.3831868279106411,0.0,0.3845965153761338,0.0,0.0933948075411909,0.0,YY1,RandomForestClassifier,all,0.005858193673485612,0.004186868217956663,0.004186868217956663
2,0.9429979750423164,0.0,0.9451031255007744,0.0,0.7538720995865368,0.0,0.9661223420813893,0.0,0.0,0.0,0.9658248926526828,0.0,0.0,0.0,0.774667241968474,0.0,0.0,0.0,0.8687123302806561,0.0,0.0,0.0,0.8620257605477043,0.0,0.0,0.0,0.3034994499076954,0.0,0.0,0.0,0.8402688735230346,0.0,0.846366563252423,0.0,0.2713666452730743,0.0,ZBTB40,RandomForestClassifier,2,0.03213280463462109,0.02079514238193725,0.02079514238193725
4,0.9429979750423164,0.0,0.9451031255007744,0.0,0.7538720995865368,0.0,0.9732170300875834,0.0,0.0,0.0,0.972132554412135,0.0,0.0,0.0,0.7756077159156123,0.0,0.0,0.0,0.8831717292683793,0.0,0.0,0.0,0.875072538235857,0.0,0.0,0.0,0.3186731779055859,0.0,0.0,0.0,0.8402688735230346,0.0,0.846366563252423,0.0,0.2713666452730743,0.0,ZBTB40,RandomForestClassifier,4,0.04730653263251161,0.021735616329075502,0.021735616329075502
8,0.9429979750423164,0.0,0.9451031255007744,0.0,0.7538720995865368,0.0,0.9717573473126764,0.0,0.0,0.0,0.9715752518436852,0.0,0.0,0.0,0.7798485371150669,0.0,0.0,0.0,0.883762417587672,0.0,0.0,0.0,0.877095700667163,0.0,0.0,0.0,0.3191845835794182,0.0,0.0,0.0,0.8402688735230346,0.0,0.846366563252423,0.0,0.2713666452730743,0.0,ZBTB40,RandomForestClassifier,8,0.0478179383063439,0.025976437528530072,0.025976437528530072
16,0.9429979750423164,0.0,0.9451031255007744,0.0,0.7538720995865368,0.0,0.9689481398539876,0.0,0.0,0.0,0.9700831061637308,0.0,0.0,0.0,0.7830007025354276,0.0,0.0,0.0,0.8875599392453832,0.0,0.0,0.0,0.8824446169919199,0.0,0.0,0.0,0.3251326477468655,0.0,0.0,0.0,0.8402688735230346,0.0,0.846366563252423,0.0,0.2713666452730743,0.0,ZBTB40,RandomForestClassifier,16,0.05376600247379121,0.029128602948890858,0.029128602948890858
all,0.9429979750423164,0.0,0.9451031255007744,0.0,0.7538720995865368,0.0,0.9703290450192796,0.0,0.0,0.0,0.970702693307421,0.0,0.0,0.0,0.7770232768239257,0.0,0.0,0.0,0.8880256599800359,0.0,0.0,0.0,0.8828094418893258,0.0,0.0,0.0,0.3227569072923875,0.0,0.0,0.0,0.8402688735230346,0.0,0.846366563252423,0.0,0.2713666452730743,0.0,ZBTB40,RandomForestClassifier,all,0.05139026201931318,0.02315117723738891,0.02315117723738891
2,0.8190024594907407,0.0,0.8657742745535715,0.0,0.744890042666991,0.0,0.914639334972994,0.0,0.0,0.0,0.8839702248086735,0.0,0.0,0.0,0.7199245788259687,0.0,0.0,0.0,0.4006387113308622,0.0,0.0,0.0,0.2651271912691176,0.0,0.0,0.0,0.0356445127703369,0.0,0.0,0.0,0.2415934938539719,0.0,0.2813269407717746,0.0,0.0404566919505766,0.0,ZBTB8B,RandomForestClassifier,2,-0.004812179180239698,-0.024965463841022273,-0.024965463841022273
4,0.8190024594907407,0.0,0.8657742745535715,0.0,0.744890042666991,0.0,0.9057823953510804,0.0,0.0,0.0,0.8797271603954082,0.0,0.0,0.0,0.7148419716607135,0.0,0.0,0.0,0.4442745770820884,0.0,0.0,0.0,0.2855731046408792,0.0,0.0,0.0,0.0369642791680314,0.0,0.0,0.0,0.2415934938539719,0.0,0.2813269407717746,0.0,0.0404566919505766,0.0,ZBTB8B,RandomForestClassifier,4,-0.0034924127825452025,-0.030048071006277488,-0.030048071006277488
8,0.8190024594907407,0.0,0.8657742745535715,0.0,0.744890042666991,0.0,0.9058215784143518,0.0,0.0,0.0,0.848836595184949,0.0,0.0,0.0,0.7038413800466835,0.0,0.0,0.0,0.4666518402956795,0.0,0.0,0.0,0.2973839956371717,0.0,0.0,0.0,0.0367852183958542,0.0,0.0,0.0,0.2415934938539719,0.0,0.2813269407717746,0.0,0.0404566919505766,0.0,ZBTB8B,RandomForestClassifier,8,-0.0036714735547224014,-0.041048662620307486,-0.041048662620307486
16,0.8190024594907407,0.0,0.8657742745535715,0.0,0.744890042666991,0.0,0.9167606457368828,0.0,0.0,0.0,0.892665716677296,0.0,0.0,0.0,0.7227095153392014,0.0,0.0,0.0,0.4806729590998839,0.0,0.0,0.0,0.3080940743005012,0.0,0.0,0.0,0.0381320479137876,0.0,0.0,0.0,0.2415934938539719,0.0,0.2813269407717746,0.0,0.0404566919505766,0.0,ZBTB8B,RandomForestClassifier,16,-0.002324644036788996,-0.022180527327789634,-0.022180527327789634
all,0.8190024594907407,0.0,0.8657742745535715,0.0,0.744890042666991,0.0,0.9096630859375,0.0,0.0,0.0,0.8856405452806122,0.0,0.0,0.0,0.7276758181088054,0.0,0.0,0.0,0.4917608595792758,0.0,0.0,0.0,0.312390334241349,0.0,0.0,0.0,0.0389554982692496,0.0,0.0,0.0,0.2415934938539719,0.0,0.2813269407717746,0.0,0.0404566919505766,0.0,ZBTB8B,RandomForestClassifier,all,-0.0015011936813269997,-0.017214224558185554,-0.017214224558185554
2,0.9082586744411496,0.0,0.9086607575363504,0.0,0.6723086363757346,0.0,0.9303641688950336,0.0,0.0,0.0,0.92460855433468,0.0,0.0,0.0,0.6256907632727053,0.0,0.0,0.0,0.2907458547544257,0.0,0.0,0.0,0.2557518469971243,0.0,0.0,0.0,0.0175779597595714,0.0,0.0,0.0,0.1396359702539718,0.0,0.1349509087773269,0.0,0.009889439470439,0.0,SOX15,RandomForestClassifier,2,0.007688520289132399,-0.04661787310302923,-0.04661787310302923
4,0.9082586744411496,0.0,0.9086607575363504,0.0,0.6723086363757346,0.0,0.9340042264524994,0.0,0.0,0.0,0.9284935355087786,0.0,0.0,0.0,0.6272605276853287,0.0,0.0,0.0,0.3378179450399163,0.0,0.0,0.0,0.3110523186935674,0.0,0.0,0.0,0.0175182045788599,0.0,0.0,0.0,0.1595820840785562,0.0,0.1569646547966711,0.0,0.0093163070846233,0.0,SOX15,RandomForestClassifier,4,0.0082018974942366,-0.045048108690405875,-0.045048108690405875
8,0.9082586744411496,0.0,0.9086607575363504,0.0,0.6723086363757346,0.0,0.936073427702276,0.0,0.0,0.0,0.9327889644764636,0.0,0.0,0.0,0.6385332646779646,0.0,0.0,0.0,0.3470601542813505,0.0,0.0,0.0,0.319419684979945,0.0,0.0,0.0,0.0178345744368235,0.0,0.0,0.0,0.1595820840785562,0.0,0.1569646547966711,0.0,0.0093163070846233,0.0,SOX15,RandomForestClassifier,8,0.008518267352200199,-0.03377537169777001,-0.03377537169777001
16,0.9082586744411496,0.0,0.9086607575363504,0.0,0.6723086363757346,0.0,0.9408501157618004,0.0,0.0,0.0,0.9367124017599778,0.0,0.0,0.0,0.645390767441461,0.0,0.0,0.0,0.3766866478757231,0.0,0.0,0.0,0.3413800111758773,0.0,0.0,0.0,0.0181530632331832,0.0,0.0,0.0,0.1595820840785562,0.0,0.1569646547966711,0.0,0.0093163070846233,0.0,SOX15,RandomForestClassifier,16,0.008836756148559898,-0.026917868934273614,-0.026917868934273614
all,0.9082586744411496,0.0,0.9086607575363504,0.0,0.6723086363757346,0.0,0.9450297096550964,0.0,0.0,0.0,0.9399288147234764,0.0,0.0,0.0,0.6493659682561388,0.0,0.0,0.0,0.3787640173545823,0.0,0.0,0.0,0.3488516305732363,0.0,0.0,0.0,0.0181101993575714,0.0,0.0,0.0,0.1595820840785562,0.0,0.1569646547966711,0.0,0.0093163070846233,0.0,SOX15,RandomForestClassifier,all,0.0087938922729481,-0.022942668119595777,-0.022942668119595777
2,0.888161767172578,0.0,0.885390946137273,0.0,0.7515272360757881,0.0,0.9109387910432956,0.0,0.0,0.0,0.9021039606032626,0.0,0.0,0.0,0.7691861671933455,0.0,0.0,0.0,0.3993462090020422,0.0,0.0,0.0,0.3592633429206259,0.0,0.0,0.0,0.2024734296639307,0.0,0.0,0.0,0.2980071829125565,0.0,0.3023732283376351,0.0,0.1879671973529298,0.0,ZNF57,RandomForestClassifier,2,0.0145062323110009,0.017658931117557453,0.017658931117557453
4,0.888161767172578,0.0,0.885390946137273,0.0,0.7515272360757881,0.0,0.9280000450901352,0.0,0.0,0.0,0.9138678707294552,0.0,0.0,0.0,0.767237088620608,0.0,0.0,0.0,0.5100118747846659,0.0,0.0,0.0,0.4505331151463254,0.0,0.0,0.0,0.2429857660164465,0.0,0.0,0.0,0.2980071829125565,0.0,0.3023732283376351,0.0,0.1879671973529298,0.0,ZNF57,RandomForestClassifier,4,0.055018568663516704,0.015709852544819936,0.015709852544819936
8,0.888161767172578,0.0,0.885390946137273,0.0,0.7515272360757881,0.0,0.9315693657621584,0.0,0.0,0.0,0.9190157611572792,0.0,0.0,0.0,0.7761123484215279,0.0,0.0,0.0,0.5178024957752286,0.0,0.0,0.0,0.4585197524875136,0.0,0.0,0.0,0.2552948796342855,0.0,0.0,0.0,0.2980071829125565,0.0,0.3023732283376351,0.0,0.1879671973529298,0.0,ZNF57,RandomForestClassifier,8,0.06732768228135569,0.02458511234573979,0.02458511234573979
16,0.888161767172578,0.0,0.885390946137273,0.0,0.7515272360757881,0.0,0.9369585639693748,0.0,0.0,0.0,0.9218550495537088,0.0,0.0,0.0,0.781832096867192,0.0,0.0,0.0,0.5330662811244221,0.0,0.0,0.0,0.4696290759919169,0.0,0.0,0.0,0.2613421386303363,0.0,0.0,0.0,0.2980071829125565,0.0,0.3023732283376351,0.0,0.1879671973529298,0.0,ZNF57,RandomForestClassifier,16,0.07337494127740649,0.03030486079140393,0.03030486079140393
all,0.888161767172578,0.0,0.885390946137273,0.0,0.7515272360757881,0.0,0.9382308560813064,0.0,0.0,0.0,0.9231577814712218,0.0,0.0,0.0,0.7845848986944026,0.0,0.0,0.0,0.5281914865897913,0.0,0.0,0.0,0.4660192541633556,0.0,0.0,0.0,0.256778424131582,0.0,0.0,0.0,0.2980071829125565,0.0,0.3023732283376351,0.0,0.1879671973529298,0.0,ZNF57,RandomForestClassifier,all,0.06881122677865217,0.033057662618614536,0.033057662618614536
2,0.9454231243401762,0.0,0.9466665284136012,0.0,0.7523029897315824,0.0,0.9517885755355132,0.0,0.0,0.0,0.9516400083408396,0.0,0.0,0.0,0.7459028271814878,0.0,0.0,0.0,0.3723918560402497,0.0,0.0,0.0,0.3532732988338737,0.0,0.0,0.0,0.0338583766203336,0.0,0.0,0.0,0.3001391029112101,0.0,0.2916012220285742,0.0,0.0264666732997729,0.0,TPRX1,RandomForestClassifier,2,0.007391703320560699,-0.006400162550094568,-0.006400162550094568
4,0.9454231243401762,0.0,0.9466665284136012,0.0,0.7523029897315824,0.0,0.9520097491720332,0.0,0.0,0.0,0.9517661679605304,0.0,0.0,0.0,0.7376021503262186,0.0,0.0,0.0,0.3813475971972057,0.0,0.0,0.0,0.3599747326245582,0.0,0.0,0.0,0.033195046806468,0.0,0.0,0.0,0.3001391029112101,0.0,0.2916012220285742,0.0,0.0264666732997729,0.0,TPRX1,RandomForestClassifier,4,0.006728373506695102,-0.01470083940536382,-0.01470083940536382
