Count,roc_auc_train_H_PWM,roc_auc_train_H_PWM_di,roc_auc_test_H_PWM,roc_auc_test_H_PWM_di,roc_auc_test_M_PWM,roc_auc_test_M_PWM_di,roc_auc_train_H,mean_auc_train_H,median_auc_train_H,std_auc_train_H,roc_auc_test_H,mean_auc_test_H,median_auc_test_H,std_auc_test_H,roc_auc_test_M,mean_auc_test_M,median_auc_test_M,std_auc_test_M,pr_auc_train_H,mean_pr_auc_train_H,median_pr_auc_train_H,std_pr_auc_train_H,pr_auc_test_H,mean_pr_auc_test_H,median_pr_auc_test_H,std_pr_auc_test_H,pr_auc_test_M,mean_pr_auc_test_M,median_pr_auc_test_M,std_pr_auc_test_M,pr_auc_train_H_PWM,pr_auc_train_H_PWM_di,pr_auc_test_H_PWM,pr_auc_test_H_PWM_di,pr_auc_test_M_PWM,pr_auc_test_M_PWM_di,TF_name,Model,PWM,PR_delta_H,ROC_delta_H,dLR
4,0.8444495560609147,0.0,0.8391806092143733,0.0,0.8396080018066168,0.0,0.8505719888632935,0.0,0.0,0.0,0.8428954375897473,0.0,0.0,0.0,0.8287548458730098,0.0,0.0,0.0,0.2245835617862843,0.0,0.0,0.0,0.1948918615667048,0.0,0.0,0.0,0.3606488060835546,0.0,0.0,0.0,0.1804497688597017,0.0,0.1719199304877075,0.0,0.3719594326528952,0.0,ZFAT,RandomForestClassifier,4,0.022971931078997282,0.0037148283753739575,0.0037148283753739575
8,0.8444495560609147,0.0,0.8391806092143733,0.0,0.8396080018066168,0.0,0.8514500429941663,0.0,0.0,0.0,0.8432508295654237,0.0,0.0,0.0,0.8325370262335805,0.0,0.0,0.0,0.2298026188236877,0.0,0.0,0.0,0.1983105896549252,0.0,0.0,0.0,0.374716807720298,0.0,0.0,0.0,0.1804497688597017,0.0,0.1719199304877075,0.0,0.3719594326528952,0.0,ZFAT,RandomForestClassifier,8,0.026390659167217695,0.004070220351050424,0.004070220351050424
16,0.8444495560609147,0.0,0.8391806092143733,0.0,0.8396080018066168,0.0,0.8548133620571343,0.0,0.0,0.0,0.8470689591156372,0.0,0.0,0.0,0.8367850690654521,0.0,0.0,0.0,0.2355565436059052,0.0,0.0,0.0,0.203492990117511,0.0,0.0,0.0,0.402950873154428,0.0,0.0,0.0,0.1804497688597017,0.0,0.1719199304877075,0.0,0.3719594326528952,0.0,ZFAT,RandomForestClassifier,16,0.0315730596298035,0.007888349901263858,0.007888349901263858
all,0.8444495560609147,0.0,0.8391806092143733,0.0,0.8396080018066168,0.0,0.8570204757301446,0.0,0.0,0.0,0.850219930451903,0.0,0.0,0.0,0.8376027983740449,0.0,0.0,0.0,0.2387956992055624,0.0,0.0,0.0,0.2076021188645002,0.0,0.0,0.0,0.4143986548695547,0.0,0.0,0.0,0.1804497688597017,0.0,0.1719199304877075,0.0,0.3719594326528952,0.0,ZFAT,RandomForestClassifier,all,0.035682188376792684,0.011039321237529709,0.011039321237529709
2,0.7829299134920569,0.0,0.7717878941402088,0.0,0.7173716940245946,0.0,0.795422339140207,0.0,0.0,0.0,0.7773094354730089,0.0,0.0,0.0,0.7415160984136299,0.0,0.0,0.0,0.0608599205375561,0.0,0.0,0.0,0.0446161824323802,0.0,0.0,0.0,0.0438014700719832,0.0,0.0,0.0,0.0473083084507284,0.0,0.0391385552024712,0.0,0.0336967108396755,0.0,ZNF648,RandomForestClassifier,2,0.005477627229909,0.0055215413328001395,0.0055215413328001395
4,0.7829299134920569,0.0,0.7717878941402088,0.0,0.7173716940245946,0.0,0.8086596499070541,0.0,0.0,0.0,0.7886469354504351,0.0,0.0,0.0,0.7572583551731285,0.0,0.0,0.0,0.0660618367718559,0.0,0.0,0.0,0.047226289401054,0.0,0.0,0.0,0.0445160916109107,0.0,0.0,0.0,0.0473083084507284,0.0,0.0391385552024712,0.0,0.0336967108396755,0.0,ZNF648,RandomForestClassifier,4,0.008087734198582802,0.016859041310226308,0.016859041310226308
8,0.7829299134920569,0.0,0.7717878941402088,0.0,0.7173716940245946,0.0,0.8133335427124925,0.0,0.0,0.0,0.7958672705201344,0.0,0.0,0.0,0.7874130782909093,0.0,0.0,0.0,0.0821575735246001,0.0,0.0,0.0,0.0556458566803221,0.0,0.0,0.0,0.0654972079290941,0.0,0.0,0.0,0.0473083084507284,0.0,0.0391385552024712,0.0,0.0336967108396755,0.0,ZNF648,RandomForestClassifier,8,0.0165073014778509,0.024079376379925632,0.024079376379925632
16,0.7829299134920569,0.0,0.7717878941402088,0.0,0.7173716940245946,0.0,0.8158946450154455,0.0,0.0,0.0,0.7974087898417807,0.0,0.0,0.0,0.7843782512009129,0.0,0.0,0.0,0.0866262224645728,0.0,0.0,0.0,0.0577675314734027,0.0,0.0,0.0,0.0655602133941372,0.0,0.0,0.0,0.0473083084507284,0.0,0.0391385552024712,0.0,0.0336967108396755,0.0,ZNF648,RandomForestClassifier,16,0.018628976270931505,0.02562089570157189,0.02562089570157189
all,0.7829299134920569,0.0,0.7717878941402088,0.0,0.7173716940245946,0.0,0.8160704137989596,0.0,0.0,0.0,0.7961558173912485,0.0,0.0,0.0,0.7888553130417846,0.0,0.0,0.0,0.0845861420777449,0.0,0.0,0.0,0.0563788040524435,0.0,0.0,0.0,0.0670182431622882,0.0,0.0,0.0,0.0473083084507284,0.0,0.0391385552024712,0.0,0.0336967108396755,0.0,ZNF648,RandomForestClassifier,all,0.0172402488499723,0.024367923251039758,0.024367923251039758
2,0.8994780609377382,0.0,0.9003453971712362,0.0,0.8510330373107092,0.0,0.9329016064386144,0.0,0.0,0.0,0.927627512048152,0.0,0.0,0.0,0.889762670524344,0.0,0.0,0.0,0.2899451797778958,0.0,0.0,0.0,0.2607644602313353,0.0,0.0,0.0,0.1469434945498178,0.0,0.0,0.0,0.1496580284328629,0.0,0.1442801915363397,0.0,0.0935899094532762,0.0,FBXL19,RandomForestClassifier,2,0.11648426869499562,0.027282114876915786,0.027282114876915786
4,0.8994780609377382,0.0,0.9003453971712362,0.0,0.8510330373107092,0.0,0.9417937553583676,0.0,0.0,0.0,0.940132588990082,0.0,0.0,0.0,0.90448312633363,0.0,0.0,0.0,0.3629900101059085,0.0,0.0,0.0,0.3421880218655012,0.0,0.0,0.0,0.188269421924034,0.0,0.0,0.0,0.1668770984501638,0.0,0.1657578550585281,0.0,0.1060676525123584,0.0,FBXL19,RandomForestClassifier,4,0.17643016680697307,0.039787191818845824,0.039787191818845824
8,0.8994780609377382,0.0,0.9003453971712362,0.0,0.8510330373107092,0.0,0.9504772432508384,0.0,0.0,0.0,0.9475092843363828,0.0,0.0,0.0,0.917792487864864,0.0,0.0,0.0,0.3907511875935365,0.0,0.0,0.0,0.3766324803100385,0.0,0.0,0.0,0.2032343921225855,0.0,0.0,0.0,0.1810712090228823,0.0,0.1858181262071431,0.0,0.1214462630341459,0.0,FBXL19,RandomForestClassifier,8,0.19081435410289538,0.047163887165146634,0.047163887165146634
16,0.8994780609377382,0.0,0.9003453971712362,0.0,0.8510330373107092,0.0,0.9583688475222908,0.0,0.0,0.0,0.9517317591437402,0.0,0.0,0.0,0.9343835628499936,0.0,0.0,0.0,0.4220128427423898,0.0,0.0,0.0,0.4061375752406653,0.0,0.0,0.0,0.225331199614193,0.0,0.0,0.0,0.1810712090228823,0.0,0.1858181262071431,0.0,0.1214462630341459,0.0,FBXL19,RandomForestClassifier,16,0.22031944903352219,0.05138636197250401,0.05138636197250401
all,0.8994780609377382,0.0,0.9003453971712362,0.0,0.8510330373107092,0.0,0.9599175248390108,0.0,0.0,0.0,0.9530584050155384,0.0,0.0,0.0,0.9358300043718624,0.0,0.0,0.0,0.4296295271380068,0.0,0.0,0.0,0.4130688607084909,0.0,0.0,0.0,0.2271857799614365,0.0,0.0,0.0,0.1810712090228823,0.0,0.1858181262071431,0.0,0.1214462630341459,0.0,FBXL19,RandomForestClassifier,all,0.2272507345013478,0.05271300784430222,0.05271300784430222
2,0.6811105925841413,0.0,0.6757335027573281,0.0,0.7055189572092486,0.0,0.7010419041854485,0.0,0.0,0.0,0.6906462132279103,0.0,0.0,0.0,0.6984382148154904,0.0,0.0,0.0,0.0823216672129577,0.0,0.0,0.0,0.0753652567976149,0.0,0.0,0.0,0.3505591716780283,0.0,0.0,0.0,0.0484885156103186,0.0,0.0502673148176634,0.0,0.3472435887255411,0.0,ZNF551,RandomForestClassifier,2,0.025097941979951494,0.01491271047058218,0.01491271047058218
4,0.6811105925841413,0.0,0.6757335027573281,0.0,0.7055189572092486,0.0,0.7090358168839135,0.0,0.0,0.0,0.699489298494726,0.0,0.0,0.0,0.7234542210988872,0.0,0.0,0.0,0.089670115164387,0.0,0.0,0.0,0.0807324968006189,0.0,0.0,0.0,0.3518656114364263,0.0,0.0,0.0,0.0484885156103186,0.0,0.0502673148176634,0.0,0.3472435887255411,0.0,ZNF551,RandomForestClassifier,4,0.030465181982955503,0.023755795737397833,0.023755795737397833
8,0.6811105925841413,0.0,0.6757335027573281,0.0,0.7055189572092486,0.0,0.7410818482651188,0.0,0.0,0.0,0.7323964925349206,0.0,0.0,0.0,0.7751410414134665,0.0,0.0,0.0,0.1124169197418323,0.0,0.0,0.0,0.105043854754417,0.0,0.0,0.0,0.4887022356903253,0.0,0.0,0.0,0.0484885156103186,0.0,0.0502673148176634,0.0,0.3472435887255411,0.0,ZNF551,RandomForestClassifier,8,0.05477653993675359,0.05666298977759243,0.05666298977759243
16,0.6811105925841413,0.0,0.6757335027573281,0.0,0.7055189572092486,0.0,0.7468915368828937,0.0,0.0,0.0,0.7341564831516759,0.0,0.0,0.0,0.8151934806035486,0.0,0.0,0.0,0.1196747074295359,0.0,0.0,0.0,0.1110666287154862,0.0,0.0,0.0,0.5110967046855909,0.0,0.0,0.0,0.0484885156103186,0.0,0.0502673148176634,0.0,0.3472435887255411,0.0,ZNF551,RandomForestClassifier,16,0.060799313897822796,0.05842298039434779,0.05842298039434779
all,0.6811105925841413,0.0,0.6757335027573281,0.0,0.7055189572092486,0.0,0.7498163641219131,0.0,0.0,0.0,0.7366291364034341,0.0,0.0,0.0,0.8443307977643317,0.0,0.0,0.0,0.1249833600397763,0.0,0.0,0.0,0.1145981081494516,0.0,0.0,0.0,0.5177298642630781,0.0,0.0,0.0,0.0484885156103186,0.0,0.0502673148176634,0.0,0.3472435887255411,0.0,ZNF551,RandomForestClassifier,all,0.06433079333178819,0.06089563364610595,0.06089563364610595
2,0.6851419493773603,0.0,0.6930036108288576,0.0,0.8350425029760364,0.0,0.7601631909116444,0.0,0.0,0.0,0.7340042889933227,0.0,0.0,0.0,0.9579630867967496,0.0,0.0,0.0,0.178982339602695,0.0,0.0,0.0,0.1530449026012688,0.0,0.0,0.0,0.6467788630519818,0.0,0.0,0.0,0.1437642495866289,0.0,0.1438537526589462,0.0,0.6699533183007651,0.0,TERF1,RandomForestClassifier,2,0.00919114994232259,0.041000678164465065,0.041000678164465065
4,0.6851419493773603,0.0,0.6930036108288576,0.0,0.8350425029760364,0.0,0.7661425548515964,0.0,0.0,0.0,0.7471103956488605,0.0,0.0,0.0,0.975337777547746,0.0,0.0,0.0,0.2049242741806125,0.0,0.0,0.0,0.1780791467269276,0.0,0.0,0.0,0.7091663967700301,0.0,0.0,0.0,0.1533585840373284,0.0,0.1651478447945326,0.0,0.7036722738658787,0.0,TERF1,RandomForestClassifier,4,0.012931301932395,0.05410678482000286,0.05410678482000286
8,0.6851419493773603,0.0,0.6930036108288576,0.0,0.8350425029760364,0.0,0.7681120876377142,0.0,0.0,0.0,0.7502690090179998,0.0,0.0,0.0,0.9757243724444904,0.0,0.0,0.0,0.2038838783627409,0.0,0.0,0.0,0.1779273664362831,0.0,0.0,0.0,0.7119913972836946,0.0,0.0,0.0,0.1533585840373284,0.0,0.1651478447945326,0.0,0.7036722738658787,0.0,TERF1,RandomForestClassifier,8,0.012779521641750502,0.057265398189142114,0.057265398189142114
16,0.6851419493773603,0.0,0.6930036108288576,0.0,0.8350425029760364,0.0,0.7689780905714553,0.0,0.0,0.0,0.7470417513427203,0.0,0.0,0.0,0.97471835826303,0.0,0.0,0.0,0.2053495423020517,0.0,0.0,0.0,0.1769556869171155,0.0,0.0,0.0,0.7259991981771684,0.0,0.0,0.0,0.1533585840373284,0.0,0.1651478447945326,0.0,0.7036722738658787,0.0,TERF1,RandomForestClassifier,16,0.011807842122582901,0.05403814051386269,0.05403814051386269
all,0.6851419493773603,0.0,0.6930036108288576,0.0,0.8350425029760364,0.0,0.7794518211042103,0.0,0.0,0.0,0.750203324593555,0.0,0.0,0.0,0.9782710315201076,0.0,0.0,0.0,0.2067975638991473,0.0,0.0,0.0,0.1788742514734046,0.0,0.0,0.0,0.7397429747772942,0.0,0.0,0.0,0.1533585840373284,0.0,0.1651478447945326,0.0,0.7036722738658787,0.0,TERF1,RandomForestClassifier,all,0.01372640667887201,0.057199713764697346,0.057199713764697346
2,0.911841120418347,0.0,0.9079693882320912,0.0,0.7553237796123385,0.0,0.93087516826674,0.0,0.0,0.0,0.9276613972303444,0.0,0.0,0.0,0.8063582181021584,0.0,0.0,0.0,0.3100039730668527,0.0,0.0,0.0,0.3085527369008619,0.0,0.0,0.0,0.0534474294211441,0.0,0.0,0.0,0.174688125482499,0.0,0.1764968626847651,0.0,0.0369018118785238,0.0,ZNF131,RandomForestClassifier,2,0.13205587421609677,0.019692008998253185,0.019692008998253185
4,0.911841120418347,0.0,0.9079693882320912,0.0,0.7553237796123385,0.0,0.9349641547894472,0.0,0.0,0.0,0.931633331422612,0.0,0.0,0.0,0.8070990076784363,0.0,0.0,0.0,0.3364104100873265,0.0,0.0,0.0,0.3373627032964872,0.0,0.0,0.0,0.0618627800676591,0.0,0.0,0.0,0.174688125482499,0.0,0.1764968626847651,0.0,0.0369018118785238,0.0,ZNF131,RandomForestClassifier,4,0.1608658406117221,0.023663943190520786,0.023663943190520786
8,0.911841120418347,0.0,0.9079693882320912,0.0,0.7553237796123385,0.0,0.9369413260273572,0.0,0.0,0.0,0.9344944350516774,0.0,0.0,0.0,0.8116175894348371,0.0,0.0,0.0,0.3542699119946711,0.0,0.0,0.0,0.3510587400035778,0.0,0.0,0.0,0.0667912250290737,0.0,0.0,0.0,0.174688125482499,0.0,0.1764968626847651,0.0,0.0369018118785238,0.0,ZNF131,RandomForestClassifier,8,0.17456187731881267,0.02652504681958623,0.02652504681958623
16,0.911841120418347,0.0,0.9079693882320912,0.0,0.7553237796123385,0.0,0.9350580203054388,0.0,0.0,0.0,0.9326724575695424,0.0,0.0,0.0,0.8199776267021461,0.0,0.0,0.0,0.3607001830402232,0.0,0.0,0.0,0.3560270161330769,0.0,0.0,0.0,0.0686500186371313,0.0,0.0,0.0,0.174688125482499,0.0,0.1764968626847651,0.0,0.0369018118785238,0.0,ZNF131,RandomForestClassifier,16,0.1795301534483118,0.024703069337451256,0.024703069337451256
all,0.911841120418347,0.0,0.9079693882320912,0.0,0.7553237796123385,0.0,0.93327275530633,0.0,0.0,0.0,0.9313054775597804,0.0,0.0,0.0,0.8237553046567747,0.0,0.0,0.0,0.3563312210245979,0.0,0.0,0.0,0.3514024583041704,0.0,0.0,0.0,0.0687861113815351,0.0,0.0,0.0,0.174688125482499,0.0,0.1764968626847651,0.0,0.0369018118785238,0.0,ZNF131,RandomForestClassifier,all,0.17490559561940527,0.02333608932768927,0.02333608932768927
2,0.8612037416311171,0.0,0.8571785985270818,0.0,0.959394948082372,0.0,0.8756188941975901,0.0,0.0,0.0,0.8695454319714542,0.0,0.0,0.0,0.98008903812282,0.0,0.0,0.0,0.3951812129731146,0.0,0.0,0.0,0.3691713736290857,0.0,0.0,0.0,0.4716174616081698,0.0,0.0,0.0,0.3692659839892641,0.0,0.353077986456325,0.0,0.4409171397899222,0.0,ZNF646,RandomForestClassifier,2,0.01609338717276071,0.012366833444372394,0.012366833444372394
4,0.8612037416311171,0.0,0.8571785985270818,0.0,0.959394948082372,0.0,0.8795681260757687,0.0,0.0,0.0,0.8728086679100384,0.0,0.0,0.0,0.9826766057393084,0.0,0.0,0.0,0.4114977190793675,0.0,0.0,0.0,0.3853603715163849,0.0,0.0,0.0,0.4862468521644571,0.0,0.0,0.0,0.3692659839892641,0.0,0.353077986456325,0.0,0.4409171397899222,0.0,ZNF646,RandomForestClassifier,4,0.032282385060059926,0.015630069382956635,0.015630069382956635
8,0.8612037416311171,0.0,0.8571785985270818,0.0,0.959394948082372,0.0,0.879551875820133,0.0,0.0,0.0,0.8740143136291485,0.0,0.0,0.0,0.986017725092418,0.0,0.0,0.0,0.4224735813089474,0.0,0.0,0.0,0.3970507261997509,0.0,0.0,0.0,0.4964033725878602,0.0,0.0,0.0,0.3692659839892641,0.0,0.353077986456325,0.0,0.4409171397899222,0.0,ZNF646,RandomForestClassifier,8,0.043972739743425915,0.016835715102066717,0.016835715102066717
16,0.8612037416311171,0.0,0.8571785985270818,0.0,0.959394948082372,0.0,0.8798413667161664,0.0,0.0,0.0,0.8738655775907819,0.0,0.0,0.0,0.9860354318230868,0.0,0.0,0.0,0.4303294610728232,0.0,0.0,0.0,0.4038898978421582,0.0,0.0,0.0,0.5049590427310584,0.0,0.0,0.0,0.3692659839892641,0.0,0.353077986456325,0.0,0.4409171397899222,0.0,ZNF646,RandomForestClassifier,16,0.050811911385833186,0.01668697906370009,0.01668697906370009
all,0.8612037416311171,0.0,0.8571785985270818,0.0,0.959394948082372,0.0,0.8826601572921151,0.0,0.0,0.0,0.8758321838199229,0.0,0.0,0.0,0.984075884496766,0.0,0.0,0.0,0.4322185383992768,0.0,0.0,0.0,0.4067704717705766,0.0,0.0,0.0,0.5104105227570633,0.0,0.0,0.0,0.3692659839892641,0.0,0.353077986456325,0.0,0.4409171397899222,0.0,ZNF646,RandomForestClassifier,all,0.05369248531425164,0.018653585292841113,0.018653585292841113
2,0.8617296198314717,0.0,0.8812264679635365,0.0,0.961070588509631,0.0,0.8927413846196915,0.0,0.0,0.0,0.8865995084199081,0.0,0.0,0.0,0.9676524041886282,0.0,0.0,0.0,0.4552383767881566,0.0,0.0,0.0,0.4400293929119471,0.0,0.0,0.0,0.7509685443785118,0.0,0.0,0.0,0.3502530117773341,0.0,0.4051256551673131,0.0,0.6683402877307626,0.0,ZNF575,RandomForestClassifier,2,0.03490373774463401,0.005373040456371547,0.005373040456371547
4,0.8617296198314717,0.0,0.8812264679635365,0.0,0.961070588509631,0.0,0.8935327783376725,0.0,0.0,0.0,0.8893227677116551,0.0,0.0,0.0,0.9685802826669596,0.0,0.0,0.0,0.4663598788349538,0.0,0.0,0.0,0.4384888445289617,0.0,0.0,0.0,0.7556090931469318,0.0,0.0,0.0,0.3502530117773341,0.0,0.4051256551673131,0.0,0.6683402877307626,0.0,ZNF575,RandomForestClassifier,4,0.033363189361648615,0.00809629974811854,0.00809629974811854
8,0.8617296198314717,0.0,0.8812264679635365,0.0,0.961070588509631,0.0,0.8907344419249181,0.0,0.0,0.0,0.8908646053196642,0.0,0.0,0.0,0.9660523886930208,0.0,0.0,0.0,0.4693709869559335,0.0,0.0,0.0,0.4409743610253255,0.0,0.0,0.0,0.7651936441390523,0.0,0.0,0.0,0.3502530117773341,0.0,0.4051256551673131,0.0,0.6683402877307626,0.0,ZNF575,RandomForestClassifier,8,0.03584870585801242,0.009638137356127618,0.009638137356127618
16,0.8617296198314717,0.0,0.8812264679635365,0.0,0.961070588509631,0.0,0.8932425866437109,0.0,0.0,0.0,0.8913149615172586,0.0,0.0,0.0,0.9673907428037573,0.0,0.0,0.0,0.4645705530664176,0.0,0.0,0.0,0.4392397920571613,0.0,0.0,0.0,0.773266301264215,0.0,0.0,0.0,0.3502530117773341,0.0,0.4051256551673131,0.0,0.6683402877307626,0.0,ZNF575,RandomForestClassifier,16,0.03411413688984821,0.0100884935537221,0.0100884935537221
all,0.8617296198314717,0.0,0.8812264679635365,0.0,0.961070588509631,0.0,0.8967879451163181,0.0,0.0,0.0,0.8932686268955834,0.0,0.0,0.0,0.9668458728653108,0.0,0.0,0.0,0.4639249058988048,0.0,0.0,0.0,0.440708301995566,0.0,0.0,0.0,0.7761630079443457,0.0,0.0,0.0,0.3502530117773341,0.0,0.4051256551673131,0.0,0.6683402877307626,0.0,ZNF575,RandomForestClassifier,all,0.035582646828252906,0.012042158932046854,0.012042158932046854
2,0.7928145388502316,0.0,0.7876371836410114,0.0,0.7008581367763532,0.0,0.8252766560636672,0.0,0.0,0.0,0.8148662701894881,0.0,0.0,0.0,0.7528289045586799,0.0,0.0,0.0,0.0810367280292348,0.0,0.0,0.0,0.0715258077277651,0.0,0.0,0.0,0.3943404549210046,0.0,0.0,0.0,0.0465775767302019,0.0,0.0462613962978667,0.0,0.4109316136552977,0.0,ZNF676,RandomForestClassifier,2,0.025264411429898395,0.027229086548476666,0.027229086548476666
4,0.7928145388502316,0.0,0.7876371836410114,0.0,0.7008581367763532,0.0,0.8400562277381951,0.0,0.0,0.0,0.8321554604680352,0.0,0.0,0.0,0.8421955014264159,0.0,0.0,0.0,0.1182686701902931,0.0,0.0,0.0,0.1123900383559095,0.0,0.0,0.0,0.3757027837946143,0.0,0.0,0.0,0.0465775767302019,0.0,0.0462613962978667,0.0,0.4109316136552977,0.0,ZNF676,RandomForestClassifier,4,0.0661286420580428,0.044518276827023806,0.044518276827023806
8,0.7928145388502316,0.0,0.7876371836410114,0.0,0.7008581367763532,0.0,0.8434087380415884,0.0,0.0,0.0,0.8320264703284805,0.0,0.0,0.0,0.8415364245808075,0.0,0.0,0.0,0.1283040536464371,0.0,0.0,0.0,0.122601294516567,0.0,0.0,0.0,0.4915262998155934,0.0,0.0,0.0,0.0465775767302019,0.0,0.0462613962978667,0.0,0.4109316136552977,0.0,ZNF676,RandomForestClassifier,8,0.0763398982187003,0.04438928668746911,0.04438928668746911
16,0.7928145388502316,0.0,0.7876371836410114,0.0,0.7008581367763532,0.0,0.8380878079507639,0.0,0.0,0.0,0.8261253463488397,0.0,0.0,0.0,0.8198572431609163,0.0,0.0,0.0,0.1275431709917651,0.0,0.0,0.0,0.12259588203262,0.0,0.0,0.0,0.5111429927182061,0.0,0.0,0.0,0.0465775767302019,0.0,0.0462613962978667,0.0,0.4109316136552977,0.0,ZNF676,RandomForestClassifier,16,0.0763344857347533,0.03848816270782829,0.03848816270782829
all,0.7928145388502316,0.0,0.7876371836410114,0.0,0.7008581367763532,0.0,0.8362105505867817,0.0,0.0,0.0,0.8224844175138105,0.0,0.0,0.0,0.8015672401290068,0.0,0.0,0.0,0.1267022814082624,0.0,0.0,0.0,0.1221236556525332,0.0,0.0,0.0,0.5189799685052296,0.0,0.0,0.0,0.0465775767302019,0.0,0.0462613962978667,0.0,0.4109316136552977,0.0,ZNF676,RandomForestClassifier,all,0.0758622593546665,0.03484723387279909,0.03484723387279909
2,0.901266203522243,0.0,0.8997925146002032,0.0,0.6971068716049195,0.0,0.9154991247574792,0.0,0.0,0.0,0.9125090855108232,0.0,0.0,0.0,0.709467191696167,0.0,0.0,0.0,0.3345554210741547,0.0,0.0,0.0,0.3344265229226195,0.0,0.0,0.0,0.0285475874189101,0.0,0.0,0.0,0.2165005048002005,0.0,0.2217449501704098,0.0,0.0250245861575669,0.0,RLF,RandomForestClassifier,2,0.11268157275220969,0.012716570910620062,0.012716570910620062
4,0.901266203522243,0.0,0.8997925146002032,0.0,0.6971068716049195,0.0,0.9169898431696256,0.0,0.0,0.0,0.9135059971046342,0.0,0.0,0.0,0.716842041015625,0.0,0.0,0.0,0.3845131152416869,0.0,0.0,0.0,0.3770511133730611,0.0,0.0,0.0,0.0349458179656359,0.0,0.0,0.0,0.2410159672015937,0.0,0.2415678434930356,0.0,0.0312113830842752,0.0,RLF,RandomForestClassifier,4,0.1354832698800255,0.013713482504431052,0.013713482504431052
8,0.901266203522243,0.0,0.8997925146002032,0.0,0.6971068716049195,0.0,0.9160904134515466,0.0,0.0,0.0,0.9141869640211816,0.0,0.0,0.0,0.7171634435653687,0.0,0.0,0.0,0.3921541369544591,0.0,0.0,0.0,0.3870327433355762,0.0,0.0,0.0,0.0347575822965007,0.0,0.0,0.0,0.2410159672015937,0.0,0.2415678434930356,0.0,0.0312113830842752,0.0,RLF,RandomForestClassifier,8,0.1454648998425406,0.01439444942097845,0.01439444942097845
16,0.901266203522243,0.0,0.8997925146002032,0.0,0.6971068716049195,0.0,0.9126415423821976,0.0,0.0,0.0,0.9110817488176832,0.0,0.0,0.0,0.7133901977539062,0.0,0.0,0.0,0.4049764245136316,0.0,0.0,0.0,0.3981454042972581,0.0,0.0,0.0,0.0354955120529433,0.0,0.0,0.0,0.2410159672015937,0.0,0.2415678434930356,0.0,0.0312113830842752,0.0,RLF,RandomForestClassifier,16,0.1565775608042225,0.01128923421748007,0.01128923421748007
all,0.901266203522243,0.0,0.8997925146002032,0.0,0.6971068716049195,0.0,0.9080559204948662,0.0,0.0,0.0,0.906509554315872,0.0,0.0,0.0,0.7107474327087402,0.0,0.0,0.0,0.3983315103559525,0.0,0.0,0.0,0.3907020494150461,0.0,0.0,0.0,0.0350921353819429,0.0,0.0,0.0,0.2410159672015937,0.0,0.2415678434930356,0.0,0.0312113830842752,0.0,RLF,RandomForestClassifier,all,0.14913420592201052,0.006717039715668838,0.006717039715668838
2,0.9090790669298116,0.0,0.9161519474847836,0.0,0.9842147238339474,0.0,0.9120890866951352,0.0,0.0,0.0,0.918404561491612,0.0,0.0,0.0,0.9834098421613297,0.0,0.0,0.0,0.431236960023053,0.0,0.0,0.0,0.4505962735585611,0.0,0.0,0.0,0.4733761202572237,0.0,0.0,0.0,0.4003302028732501,0.0,0.4268042973569897,0.0,0.3813206164630472,0.0,NFKB1,RandomForestClassifier,2,0.023791976201571363,0.002252614006828413,0.002252614006828413
4,0.9090790669298116,0.0,0.9161519474847836,0.0,0.9842147238339474,0.0,0.9141939709639952,0.0,0.0,0.0,0.920180647734944,0.0,0.0,0.0,0.9831332674962076,0.0,0.0,0.0,0.4350987723542412,0.0,0.0,0.0,0.4539106879665958,0.0,0.0,0.0,0.472792158303923,0.0,0.0,0.0,0.4011503820424208,0.0,0.4275091921108139,0.0,0.3884547949780657,0.0,NFKB1,RandomForestClassifier,4,0.026401495855781887,0.004028700250160444,0.004028700250160444
8,0.9090790669298116,0.0,0.9161519474847836,0.0,0.9842147238339474,0.0,0.9117852887446698,0.0,0.0,0.0,0.9176537270940044,0.0,0.0,0.0,0.9830494256048083,0.0,0.0,0.0,0.4381566796210067,0.0,0.0,0.0,0.456565828546093,0.0,0.0,0.0,0.4734733089981876,0.0,0.0,0.0,0.403105008671017,0.0,0.4301406904430602,0.0,0.3934662987358136,0.0,NFKB1,RandomForestClassifier,8,0.02642513810303282,0.0015017796092208213,0.0015017796092208213
16,0.9090790669298116,0.0,0.9161519474847836,0.0,0.9842147238339474,0.0,0.9092298319829546,0.0,0.0,0.0,0.9152738721594448,0.0,0.0,0.0,0.988094842692327,0.0,0.0,0.0,0.4510898197029991,0.0,0.0,0.0,0.469472790726439,0.0,0.0,0.0,0.5349724478432727,0.0,0.0,0.0,0.403105008671017,0.0,0.4301406904430602,0.0,0.3934662987358136,0.0,NFKB1,RandomForestClassifier,16,0.0393321002833788,-0.0008780753253387896,-0.0008780753253387896
all,0.9090790669298116,0.0,0.9161519474847836,0.0,0.9842147238339474,0.0,0.9113393447906718,0.0,0.0,0.0,0.917228172013154,0.0,0.0,0.0,0.9887842653504508,0.0,0.0,0.0,0.4557022636863996,0.0,0.0,0.0,0.4740166864714836,0.0,0.0,0.0,0.5476466551108101,0.0,0.0,0.0,0.403105008671017,0.0,0.4301406904430602,0.0,0.3934662987358136,0.0,NFKB1,RandomForestClassifier,all,0.0438759960284234,0.0010762245283704175,0.0010762245283704175
